"w","period","period_label","ratio_mean","ratio_median","ratio_q05","ratio_q25","ratio_q75","ratio_q95","n_valid"
164.100604596346,"pre_krill","Pre-Krill Fishing (1964-1973)",1.02569770908349,1.03128803645096,0.997821183448447,1.02149883022635,1.04137319891006,1.05584637398881,2111
235.399484056154,"pre_krill","Pre-Krill Fishing (1964-1973)",1.01548122649961,1.02370472915931,0.966418779532833,1.01085753104204,1.03624834236896,1.05463321029559,2111
337.676495648558,"pre_krill","Pre-Krill Fishing (1964-1973)",1.01565808207231,1.0235990430031,0.970521702151409,1.00952905668296,1.03503067343418,1.0538013402423,2111
484.391102940098,"pre_krill","Pre-Krill Fishing (1964-1973)",1.00898435817157,1.01893768057866,0.950509297889231,1.00236033988492,1.03212452332966,1.0491986483428,2111
694.850674036028,"pre_krill","Pre-Krill Fishing (1964-1973)",0.995754642978083,1.00867834720599,0.930798931199657,0.990085162426933,1.02040702815629,1.03705937793588,2111
996.751295136877,"pre_krill","Pre-Krill Fishing (1964-1973)",1.01209676363696,1.01905678314444,0.979204082926123,1.01094799343152,1.0255547817012,1.03946155704319,2111
1429.82252371756,"pre_krill","Pre-Krill Fishing (1964-1973)",0.989515347244354,0.997120529491967,0.952462728541466,0.988326490848652,1.00465634886524,1.01721774452154,2111
2051.05572403526,"pre_krill","Pre-Krill Fishing (1964-1973)",0.973856879818461,0.982731626462923,0.931316262633131,0.973948632933333,0.990281830970089,1.00122878291642,2111
2942.20402414699,"pre_krill","Pre-Krill Fishing (1964-1973)",0.983167113552811,0.995249043832805,0.917309099883091,0.984027523415692,1.00065143351649,1.01522020834071,2111
4220.54087476266,"pre_krill","Pre-Krill Fishing (1964-1973)",1.00383855552758,1.00519447463123,0.995166273719926,1.00246776063942,1.00772617925077,1.01318764214969,2111
6054.29301617067,"pre_krill","Pre-Krill Fishing (1964-1973)",1.01288301811276,1.0119884703517,0.999396214172483,1.00555460043143,1.01724959445172,1.03641957185314,2111
8684.77880283868,"pre_krill","Pre-Krill Fishing (1964-1973)",1.00368130516253,1.01026768706505,0.968961171396857,1.00078308265294,1.01776830454332,1.02781558162566,2111
12458.1652478298,"pre_krill","Pre-Krill Fishing (1964-1973)",1.00284739964615,1.00915799111328,0.969258722409577,1.00009052676673,1.01651390912322,1.02777025643152,2111
17871.0229547244,"pre_krill","Pre-Krill Fishing (1964-1973)",1.00298865602544,1.0073816035332,0.966451104590341,0.998071514901963,1.01543776378959,1.03707309348434,2111
25635.6738809449,"pre_krill","Pre-Krill Fishing (1964-1973)",1.01366759530937,1.00515331216639,0.92685428654303,0.989863478514884,1.02812927633569,1.15261336805203,2111
36773.9315760001,"pre_krill","Pre-Krill Fishing (1964-1973)",0.992027006131661,0.992127939585576,0.91341849967274,0.977172323899204,1.00586299214291,1.04353032188713,2111
52751.5699347979,"pre_krill","Pre-Krill Fishing (1964-1973)",0.989911358208496,0.985281640019752,0.898618242007341,0.969178921618784,1.00409064658744,1.06154710461429,2111
75671.2163026369,"pre_krill","Pre-Krill Fishing (1964-1973)",0.991506135737178,0.985047782874859,0.893540947597687,0.966173658167392,1.00738686012311,1.08844298903511,2111
108549.05330397,"pre_krill","Pre-Krill Fishing (1964-1973)",1.00329923528214,0.99757850029185,0.898406952554714,0.978599792799851,1.01968781016916,1.11760856241899,2111
155711.742838438,"pre_krill","Pre-Krill Fishing (1964-1973)",0.95985084978325,0.986041903534848,0.763926928765087,0.936388882709458,1.00329507038243,1.03123792510214,2111
223365.806700198,"pre_krill","Pre-Krill Fishing (1964-1973)",0.907549060078181,0.951635764452553,0.551701511784231,0.863463220201084,0.988664783956361,1.01742705488769,2111
320414.393245838,"pre_krill","Pre-Krill Fishing (1964-1973)",1.07457254453451,0.997813992743226,0.968952130595723,0.992118084092068,1.00162717166236,1.00981030346676,2111
459628.91507784,"pre_krill","Pre-Krill Fishing (1964-1973)",1.05593930084945,0.984338154529452,0.876706595432381,0.953637065176878,1.00210339237067,1.0421356095115,2111
659329.743072884,"pre_krill","Pre-Krill Fishing (1964-1973)",1.10098581518541,1.00073107329173,0.980058491850514,0.995277686150867,1.00501453855049,1.01529826163023,2111
945797.132947857,"pre_krill","Pre-Krill Fishing (1964-1973)",1.16759608633212,0.999822093371111,0.963458409826428,0.990583414327694,1.00557708830563,1.02081178245207,2111
1356729.65779355,"pre_krill","Pre-Krill Fishing (1964-1973)",1.55807810211153,0.999512143577807,0.843023000696106,0.951773283563767,1.03209715193757,1.09787759345781,2111
1946205.26983358,"pre_krill","Pre-Krill Fishing (1964-1973)",1.0125280568313,1.00726267884436,0.937186326972939,0.992447006503778,1.02556084042321,1.06286780474963,2111
2791797.85786357,"pre_krill","Pre-Krill Fishing (1964-1973)",1.01933900878006,1.00117590694498,0.790971169778803,0.938646805580016,1.07022650625642,1.26629659240669,2111
4004785.82602855,"pre_krill","Pre-Krill Fishing (1964-1973)",1.09250604666052,1.06551759390647,0.947684847952235,1.00850901798624,1.15830640162107,1.32950835115607,2111
5744796.12382558,"pre_krill","Pre-Krill Fishing (1964-1973)",1.08824181211259,1.06764152554959,0.900100042472951,1.00357574483356,1.17267600874278,1.31051368680111,2111
8240810.85430961,"pre_krill","Pre-Krill Fishing (1964-1973)",63.1432062064117,3.44775213273015,0.979108743324935,1.80017938731668,7.22558926579429,394.11559915047,2111
11821300.8908807,"pre_krill","Pre-Krill Fishing (1964-1973)",1.46241747019522,1.20007025745855,1.00196155830622,1.07379203274623,1.57027966539861,2.7392796361274,2111
16957452.0303007,"pre_krill","Pre-Krill Fishing (1964-1973)",0.984054745468869,0.984861585745336,0.874664089982266,0.939566595293827,1.00857610622314,1.09414281756235,2111
24325172.1628858,"pre_krill","Pre-Krill Fishing (1964-1973)",1.01255769696111,1.00230137984216,0.897320375968223,0.96777674597959,1.03269804610474,1.15417248854407,2111
34894039.487579,"pre_krill","Pre-Krill Fishing (1964-1973)",0.9484481719259,0.938023373060605,0.828664576172044,0.897577552267042,0.990389220204624,1.09304207574955,2111
50054897.1907571,"pre_krill","Pre-Krill Fishing (1964-1973)",0.822528795746232,0.711049494642945,0.48565854568713,0.558069386777168,1.0259433808782,1.45293115263986,2111
71802885.8100286,"pre_krill","Pre-Krill Fishing (1964-1973)",0.966022790174434,0.982336424860002,0.814205116539897,0.963478497517205,0.992904033747901,1.0077828960913,2111
103000000.000001,"pre_krill","Pre-Krill Fishing (1964-1973)",0.940350275941414,1.03467193117496,0.209875212712285,0.996134144101019,1.0450520590391,1.0560406903108,2111
3.16227766016838e-08,"peak_krill","Peak Krill Fishing (1974-1984)",4.20995926016393e+32,1.00387464003436,0.999991960872423,1.00113691301854,1.01318960178751,1.0521595985795,2111
4.53623270600988e-08,"peak_krill","Peak Krill Fishing (1974-1984)",4.69174705053848e+32,1.00420542966704,0.999870591572182,1.00127250553088,1.01339327602137,1.05577420569694,2111
6.50714749759769e-08,"peak_krill","Peak Krill Fishing (1974-1984)",5.37163335786512e+32,1.0045490866139,0.999741934074296,1.00140560735908,1.0135286474483,1.05680064489708,2111
9.33439073780173e-08,"peak_krill","Peak Krill Fishing (1974-1984)",6.32025142204688e+32,1.0048477305581,0.999605389787173,1.00153488549895,1.0139128937016,1.05790763359035,2111
1.33900223528244e-07,"peak_krill","Peak Krill Fishing (1974-1984)",7.63465069186806e+32,1.00483242531786,0.999448957949289,1.00146636958245,1.01404557507483,1.05887906647248,2111
1.92077558830971e-07,"peak_krill","Peak Krill Fishing (1974-1984)",9.44667483882392e+32,1.00474373208914,0.9992634998476,1.00126524964446,1.01446104528967,1.06170167124662,2111
2.75531941876727e-07,"peak_krill","Peak Krill Fishing (1974-1984)",143.132944805472,1.00461074353101,0.99899975972586,1.00105934249133,1.01508993066698,1.06525705913142,2111
3.95245813495413e-07,"peak_krill","Peak Krill Fishing (1974-1984)",157.010544173547,1.00440918478188,0.998483964524897,1.00062683644343,1.01545478444275,1.07298429344724,2111
5.66973295442978e-07,"peak_krill","Peak Krill Fishing (1974-1984)",168.798057171005,1.00419937801048,0.997675204019603,1.00023543388954,1.01579175063575,1.07630530145755,2111
8.13313403379543e-07,"peak_krill","Peak Krill Fishing (1974-1984)",17.808712786042,1.00392118276116,0.996614013189861,0.999712518488683,1.01573969652446,1.07868941401466,2111
1.16668403509199e-06,"peak_krill","Peak Krill Fishing (1974-1984)",18.0537108454362,1.00370305402609,0.995397600777549,0.99938232047847,1.01577276331399,1.08160891163817,2111
1.67358810525261e-06,"peak_krill","Peak Krill Fishing (1974-1984)",17.9273746713881,1.00355418414655,0.994229168804758,0.999000617099284,1.01590173867397,1.08592772790179,2111
2.40073324207457e-06,"peak_krill","Peak Krill Fishing (1974-1984)",17.4178655974973,1.00346789038695,0.99286009074321,0.998513444681657,1.0157428505763,1.08800812788439,2111
3.44381038650601e-06,"peak_krill","Peak Krill Fishing (1974-1984)",16.5482792144086,1.00319517922766,0.991638723242884,0.998003022449046,1.01556646097864,1.09042979019636,2111
4.94008654120945e-06,"peak_krill","Peak Krill Fishing (1974-1984)",15.3820020010295,1.00306841282449,0.990491081989275,0.997577260182399,1.0149809874846,1.09300147550531,2111
7.08646885155566e-06,"peak_krill","Peak Krill Fishing (1974-1984)",4.39538825465564,1.00315080527542,0.989727970476186,0.997072643663367,1.0150119762807,1.09398357573404,2111
1.01654172179288e-05,"peak_krill","Peak Krill Fishing (1974-1984)",4.050556338381,1.00332639702311,0.989056331496451,0.996651824807566,1.0150267459997,1.09403209770135,2111
1.45821154906901e-05,"peak_krill","Peak Krill Fishing (1974-1984)",3.69391906818193,1.00341309771894,0.98851962016213,0.996520200873366,1.01528623901693,1.09306266050159,2111
2.0917792907584e-05,"peak_krill","Peak Krill Fishing (1974-1984)",3.35583751355587,1.00365706976275,0.988842522144916,0.996511397958379,1.0154032328071,1.09263792997061,2111
3.00062127750894e-05,"peak_krill","Peak Krill Fishing (1974-1984)",3.16324330456909,1.00407212145857,0.989468065950838,0.996621637443067,1.01584712921653,1.09327500965509,2111
4.30433941612213e-05,"peak_krill","Peak Krill Fishing (1974-1984)",3.0917129823182,1.00465950126962,0.990804717905407,0.99714787554256,1.01701787890461,1.09396286577885,2111
6.17450057694841e-05,"peak_krill","Peak Krill Fishing (1974-1984)",2.78293148675576,1.00558604154438,0.992513939562469,0.998153186421779,1.0180334634079,1.09441261432725,2111
8.85721447336123e-05,"peak_krill","Peak Krill Fishing (1974-1984)",2.50018680629201,1.00641563594358,0.994717567387696,0.999327390175388,1.02010636914307,1.09223265108616,2111
0.000127055212400501,"peak_krill","Peak Krill Fishing (1974-1984)",2.26011246012394,1.00758636154628,0.996825195490412,1.00133986763746,1.02136578309211,1.09228601492116,2111
0.000182258508549024,"peak_krill","Peak Krill Fishing (1974-1984)",2.05507106348989,1.00877898198542,0.999024533095533,1.00287659327258,1.02245422022889,1.09036005765618,2111
0.000261446683775594,"peak_krill","Peak Krill Fishing (1974-1984)",1.87743795244633,1.01055507950186,1.00051920504026,1.00509896242071,1.02355975797803,1.08818998948159,2111
0.000375040753934783,"peak_krill","Peak Krill Fishing (1974-1984)",1.7205688542521,1.01232096131914,1.00164362812201,1.00644673015329,1.02445188886933,1.08507569150343,2111
0.000537989486348578,"peak_krill","Peak Krill Fishing (1974-1984)",1.57910165527975,1.01345777383558,1.00256690036527,1.00671630310125,1.02360118752908,1.0804652230916,2111
0.000771736629646219,"peak_krill","Peak Krill Fishing (1974-1984)",1.44939988145672,1.0130664208299,1.00234152513962,1.00686838747458,1.02166351203118,1.07556320119647,2111
0.00110704287100476,"peak_krill","Peak Krill Fishing (1974-1984)",1.32990332310913,1.01135848180646,1.00079035852442,1.00597195480692,1.01903989980499,1.06969657885391,2111
0.00158803388508885,"peak_krill","Peak Krill Fishing (1974-1984)",1.22030003600429,1.00862231273649,0.997513307193156,1.00418555552798,1.01538116688371,1.06465179833112,2111
0.00227800719036431,"peak_krill","Peak Krill Fishing (1974-1984)",1.12540867792635,1.00595605007625,0.993276785547919,1.00163369332608,1.01238594330457,1.05645526990284,2111
0.00326776198422312,"peak_krill","Peak Krill Fishing (1974-1984)",1.04871001205175,1.00350837270213,0.988450464314672,0.999453591807145,1.00891818481971,1.0393940464568,2111
0.0046875481476536,"peak_krill","Peak Krill Fishing (1974-1984)",1.00300668456237,1.00095470454502,0.989427126802409,0.996803721750161,1.00642727752907,1.0173873021288,2111
0.00672420688613729,"peak_krill","Peak Krill Fishing (1974-1984)",1.00054836020166,0.998626450815382,0.986363684185926,0.994573222367779,1.0045460759551,1.01519033873485,2111
0.00964575868307804,"peak_krill","Peak Krill Fishing (1974-1984)",0.998533596834318,0.996751392913018,0.984052692609359,0.992626127946108,1.00327575097462,1.01257970761127,2111
0.0138366742944791,"peak_krill","Peak Krill Fishing (1974-1984)",0.996754202100811,0.99482737427906,0.981952169286833,0.990900187370394,1.00191636209369,1.01160065506073,2111
0.0198484703818451,"peak_krill","Peak Krill Fishing (1974-1984)",0.993962496582292,0.992206534086248,0.978816419853183,0.988112504888085,0.99969282847248,1.00917250352487,2111
0.0284722880740333,"peak_krill","Peak Krill Fishing (1974-1984)",0.991652801724952,0.990117277548316,0.976367907876007,0.985436944069794,0.997708928380317,1.00766824872488,2111
0.0408430056611436,"peak_krill","Peak Krill Fishing (1974-1984)",0.990011434640819,0.988688316981132,0.975124777120973,0.983488829095599,0.996092061261625,1.0058190668808,2111
0.0585885864563713,"peak_krill","Peak Krill Fishing (1974-1984)",0.989237871440246,0.988123465862088,0.975553333892228,0.982882423536949,0.995123691600317,1.00525104582183,2111
0.0840443157253079,"peak_krill","Peak Krill Fishing (1974-1984)",0.989474870617427,0.9883517513812,0.977577119622308,0.983123330683477,0.995277254680369,1.00501191393188,2111
0.12056011986217,"peak_krill","Peak Krill Fishing (1974-1984)",0.990762479187393,0.990020849223486,0.980202053121315,0.984159733962158,0.996607773678686,1.00638291988512,2111
0.172941410442158,"peak_krill","Peak Krill Fishing (1974-1984)",0.993115351086133,0.992855976927488,0.981579352009701,0.986874677797579,0.99889102352603,1.00876974815422,2111
0.248081467403285,"peak_krill","Peak Krill Fishing (1974-1984)",0.996725557896618,0.996899645066295,0.982903749523453,0.991550838614414,1.0023792487611,1.0130350571333,2111
0.355868581802455,"peak_krill","Peak Krill Fishing (1974-1984)",1.00236804303711,1.00322761683188,0.986607174457643,0.997114923229647,1.00783324279954,1.0208042823968,2111
0.510487336437021,"peak_krill","Peak Krill Fishing (1974-1984)",1.01522122129819,1.01514644251303,1.00409158359791,1.01019876680746,1.02236160793164,1.03955549809338,2111
0.732285270429473,"peak_krill","Peak Krill Fishing (1974-1984)",1.01358169604185,1.01586602702742,0.996848647288454,1.01049025425546,1.02181917782986,1.0388740299206,2111
1.05045057734576,"peak_krill","Peak Krill Fishing (1974-1984)",1.00274331308816,1.00942584374675,0.962665214512895,1.00285281581291,1.01620129518988,1.03430876356949,2111
1.50685321691489,"peak_krill","Peak Krill Fishing (1974-1984)",0.978190281546503,0.980202812725658,0.759913405417055,0.952769522309525,0.991710676875546,1.11194698576655,2111
2.16155492347296,"peak_krill","Peak Krill Fishing (1974-1984)",0.974433945929682,0.98001722729491,0.73022687210425,0.949916385914861,0.993203934969482,1.11330217616941,2111
3.10071321794452,"peak_krill","Peak Krill Fishing (1974-1984)",0.968312811117728,0.979404972294766,0.681098594288868,0.94404397407969,0.996202042790588,1.11208091742358,2111
4.44791957656499,"peak_krill","Peak Krill Fishing (1974-1984)",0.954581178364212,0.978964779425609,0.612357745891256,0.930428146055297,1.00008954856945,1.10323681255502,2111
6.38046383815689,"peak_krill","Peak Krill Fishing (1974-1984)",0.993579217638908,0.996698782459658,0.976046355833185,0.993362531668291,0.999968689407368,1.00512067091759,2111
9.15266521555844,"peak_krill","Peak Krill Fishing (1974-1984)",0.993849423503803,0.998039436241934,0.970904955310502,0.994505650524428,1.00138050172217,1.00734106048772,2111
13.1293402287023,"peak_krill","Peak Krill Fishing (1974-1984)",0.994510394015164,1.00029447649856,0.96299285154441,0.99632523633016,1.00409145089457,1.01123431547993,2111
18.8338118767848,"peak_krill","Peak Krill Fishing (1974-1984)",0.994059690451128,1.00347190236051,0.943175169644773,0.998730922866869,1.00830952383231,1.01646674619885,2111
27.0167779668531,"peak_krill","Peak Krill Fishing (1974-1984)",0.986964939099652,1.00671125068056,0.870887573839028,0.999367733247643,1.01187779134916,1.01933272729099,2111
38.7551015421336,"peak_krill","Peak Krill Fishing (1974-1984)",1.01021243941001,1.00893318219696,0.997919370579762,1.00470017365458,1.01538457744868,1.03149388478412,2111
55.5935240458296,"peak_krill","Peak Krill Fishing (1974-1984)",1.01141622756394,1.01096207451536,0.998172803262692,1.00668879139428,1.01739856495002,1.03180770948004,2111
79.747950407875,"peak_krill","Peak Krill Fishing (1974-1984)",1.01164858514319,1.01282846687344,0.998514526996554,1.00846949078451,1.01807957646845,1.02762165916937,2111
114.397057992117,"peak_krill","Peak Krill Fishing (1974-1984)",1.01235889474108,1.01470250539076,0.997465722641529,1.00957429948746,1.01920594281527,1.02810699117252,2111
164.100604596346,"peak_krill","Peak Krill Fishing (1974-1984)",1.01201799564481,1.01543064619427,0.993521434432393,1.00871953001357,1.02084480768796,1.0297943107118,2111
235.399484056154,"peak_krill","Peak Krill Fishing (1974-1984)",1.00690157641153,1.01265927143438,0.9738975600965,1.00284618723576,1.02051987181672,1.0315021724756,2111
337.676495648558,"peak_krill","Peak Krill Fishing (1974-1984)",1.00546235851943,1.01096259907479,0.97367842027155,1.00161325131027,1.0187831132649,1.03132967455989,2111
484.391102940098,"peak_krill","Peak Krill Fishing (1974-1984)",1.00302596220663,1.00957420270267,0.963481309194993,0.99760439261418,1.01904808760891,1.03332911366484,2111
694.850674036028,"peak_krill","Peak Krill Fishing (1974-1984)",0.994667987437609,1.00448305332125,0.94630295842695,0.990490476244542,1.01345901959554,1.02532033498478,2111
996.751295136877,"peak_krill","Peak Krill Fishing (1974-1984)",1.00257328208112,1.01019721857532,0.957546743204817,1.0036109377613,1.01564937048133,1.02406358808285,2111
1429.82252371756,"peak_krill","Peak Krill Fishing (1974-1984)",0.992414631906377,1.00035369316068,0.950702883335321,0.993204979879389,1.0052784086382,1.01218662598727,2111
2051.05572403526,"peak_krill","Peak Krill Fishing (1974-1984)",0.982786054601844,0.990776379167718,0.934430446137496,0.984769093234549,0.996409478870008,1.00412669556215,2111
2942.20402414699,"peak_krill","Peak Krill Fishing (1974-1984)",0.988955514786529,0.99791966939365,0.948615666717393,0.99125792048726,1.00172976144354,1.01366923315905,2111
4220.54087476266,"peak_krill","Peak Krill Fishing (1974-1984)",1.00166874544779,1.002553505936,0.99472625897926,1.00062996817887,1.00443155091028,1.00843918029171,2111
6054.29301617067,"peak_krill","Peak Krill Fishing (1974-1984)",1.0082355774749,1.00712354553827,0.998838163680797,1.00285352950471,1.01168971105563,1.02690576406654,2111
8684.77880283868,"peak_krill","Peak Krill Fishing (1974-1984)",1.00159532550778,1.00611107848123,0.974768694174986,0.999310806378879,1.01046952457411,1.01759610745057,2111
12458.1652478298,"peak_krill","Peak Krill Fishing (1974-1984)",1.00145839204352,1.00618081089522,0.974874580888309,0.999226345025586,1.01060860607897,1.01775221544883,2111
17871.0229547244,"peak_krill","Peak Krill Fishing (1974-1984)",1.00194068114643,1.00613306458859,0.975331572758435,0.998151273198371,1.01105332556086,1.02172681073381,2111
25635.6738809449,"peak_krill","Peak Krill Fishing (1974-1984)",1.00940272399757,1.00535306037071,0.942346322025274,0.993325306409073,1.02337223294895,1.09762287729799,2111
36773.9315760001,"peak_krill","Peak Krill Fishing (1974-1984)",0.998031498842283,0.999864959964914,0.930311835565743,0.98742396794651,1.00841198494153,1.03141392302536,2111
52751.5699347979,"peak_krill","Peak Krill Fishing (1974-1984)",0.996037774979171,0.995222401577119,0.923374185841447,0.983210236105069,1.00576724472949,1.04195860415342,2111
75671.2163026369,"peak_krill","Peak Krill Fishing (1974-1984)",0.995396473346229,0.993356235874008,0.91734552153249,0.981006140727438,1.00761934276952,1.05652833114648,2111
108549.05330397,"peak_krill","Peak Krill Fishing (1974-1984)",1.00017824748474,1.00024287319393,0.916689474868914,0.987556057128324,1.01737701709072,1.0648378301488,2111
155711.742838438,"peak_krill","Peak Krill Fishing (1974-1984)",0.980681256217082,0.997112749722419,0.860409942993831,0.965994328909484,1.00701811480488,1.03366251961798,2111
223365.806700198,"peak_krill","Peak Krill Fishing (1974-1984)",0.935616381680775,0.96767625557418,0.689085429637084,0.904582287236344,0.993890848804763,1.0154782716419,2111
320414.393245838,"peak_krill","Peak Krill Fishing (1974-1984)",1.03725228257763,0.997639977033336,0.972952315924278,0.9921706219131,1.00081975012096,1.00685763954761,2111
459628.91507784,"peak_krill","Peak Krill Fishing (1974-1984)",1.01709678811399,0.985325302901514,0.890710462665636,0.958269053466965,0.999988746026822,1.03331692462474,2111
659329.743072884,"peak_krill","Peak Krill Fishing (1974-1984)",1.0435189860898,0.998371591804554,0.980596028525763,0.994133507324735,1.00201566068819,1.00911824566776,2111
945797.132947857,"peak_krill","Peak Krill Fishing (1974-1984)",1.05900188448562,0.997576493861205,0.967115230109598,0.990126299293766,1.0022864509223,1.0133871748065,2111
1356729.65779355,"peak_krill","Peak Krill Fishing (1974-1984)",1.12375693097565,0.996561886447742,0.854771095984327,0.955867245269167,1.0210214243164,1.0751385586982,2111
1946205.26983358,"peak_krill","Peak Krill Fishing (1974-1984)",0.994020095009829,0.996858485385463,0.929600047891068,0.981593993371953,1.00722578554492,1.0429678119284,2111
2791797.85786357,"peak_krill","Peak Krill Fishing (1974-1984)",0.999139838912979,0.996773417481113,0.804961240204341,0.94020119588575,1.04893132856782,1.18787454808364,2111
4004785.82602855,"peak_krill","Peak Krill Fishing (1974-1984)",1.05423734382543,1.0346295831957,0.923867360288464,1.00018264351012,1.08700215701512,1.26572458011583,2111
5744796.12382558,"peak_krill","Peak Krill Fishing (1974-1984)",1.0599828995479,1.04224587759076,0.891146423722369,0.998588327843487,1.11985881494018,1.24533714966398,2111
8240810.85430961,"peak_krill","Peak Krill Fishing (1974-1984)",5.54743995672801,0.997903758627202,0.510542219208528,0.762024360323454,1.38793988575677,30.1491841736173,2111
11821300.8908807,"peak_krill","Peak Krill Fishing (1974-1984)",1.2311776795,1.10603987877576,1.00029836568037,1.0396012287523,1.29698905613588,1.83785119391772,2111
16957452.0303007,"peak_krill","Peak Krill Fishing (1974-1984)",0.955246212762447,0.960983113643185,0.879571913890704,0.913285155337438,0.991271342676356,1.01671886089063,2111
24325172.1628858,"peak_krill","Peak Krill Fishing (1974-1984)",0.963932259779889,0.966412853179022,0.881692813973484,0.924324934632632,0.995351895566283,1.03283194885993,2111
34894039.487579,"peak_krill","Peak Krill Fishing (1974-1984)",0.918156501447948,0.925446341171397,0.808989764311481,0.881454662404426,0.955800645681497,1.00035298155796,2111
50054897.1907571,"peak_krill","Peak Krill Fishing (1974-1984)",0.756426183073837,0.671711179238959,0.518219704293323,0.589827965673774,0.971542475839961,1.06754257110808,2111
71802885.8100286,"peak_krill","Peak Krill Fishing (1974-1984)",0.979470473583527,0.988735302631321,0.905848719371346,0.975247844686733,0.995819630230098,1.00873669887011,2111
103000000.000001,"peak_krill","Peak Krill Fishing (1974-1984)",0.949315151001577,1.02113194182174,0.407279884788126,0.99388411666068,1.02863287278436,1.03403574421801,2111
3.16227766016838e-08,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",1.79489100893915e+21,0.999062320900533,0.990052826712889,0.993818612438405,1.01017751891016,1.05843864479361,2111
4.53623270600988e-08,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",1.94172299014392e+21,1.00025547085831,0.991011603036479,0.995140504705317,1.01331670409989,1.06847954425098,2111
6.50714749759769e-08,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",2.14119809954399e+21,1.00131594318837,0.992051854340826,0.996433921952255,1.01569239407558,1.07505746460096,2111
9.33439073780173e-08,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",2.40849828962681e+21,1.00278077676652,0.993145663575055,0.997435263250969,1.01851682385409,1.08077709813484,2111
1.33900223528244e-07,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",2.76248301019489e+21,1.00403273767572,0.994180913248986,0.998314403720538,1.02076955875935,1.08242957866628,2111
1.92077558830971e-07,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",3.22594797095079e+21,1.00501792214323,0.99519996847081,0.99927504248074,1.02235951907551,1.08600419163393,2111
2.75531941876727e-07,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",36.1596075080188,1.00605844487,0.996198770050274,1.00024752390475,1.02415307464811,1.08964128758866,2111
3.95245813495413e-07,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",37.2735007406954,1.00720437197015,0.997123225329011,1.0008130992664,1.02527887987492,1.09113350803867,2111
5.66973295442978e-07,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",37.9076366914169,1.00799998306036,0.99782699604931,1.00125683458764,1.02563287508322,1.0913818673342,2111
8.13313403379543e-07,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",6.09231324111408,1.00858607309948,0.998092040542256,1.00159517399681,1.02646998042431,1.08885472171199,2111
1.16668403509199e-06,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",6.21625890751411,1.00908179145098,0.998097740455542,1.00207074116046,1.02628745047033,1.08971473131845,2111
1.67358810525261e-06,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",6.2565540653424,1.00953249627508,0.99766676772532,1.00243130518132,1.02610121537092,1.08841192979444,2111
2.40073324207457e-06,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",6.19438745441899,1.00985870844102,0.997128948971091,1.00273411952622,1.0264849468954,1.08614685422861,2111
3.44381038650601e-06,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",6.02077459593693,1.01030587717148,0.996524201243819,1.00320252645828,1.02646203169644,1.08469610896277,2111
4.94008654120945e-06,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",5.74242684383122,1.01096942165529,0.996050842259554,1.00340385723424,1.02655994455809,1.08430167770226,2111
7.08646885155566e-06,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",2.4250064588804,1.01173974660793,0.995886276359038,1.0035480647388,1.02710977962168,1.08447025792183,2111
1.01654172179288e-05,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",2.29776987721576,1.01255008390958,0.995948705737684,1.00401587228015,1.02707468163238,1.08564278872344,2111
1.45821154906901e-05,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",2.16241896031555,1.01349121279678,0.996480255763454,1.00448199360376,1.02745053411399,1.08583913789309,2111
2.0917792907584e-05,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",2.03117074593921,1.01475215050834,0.99752751876761,1.00516096490002,1.02807858598351,1.08501182142579,2111
3.00062127750894e-05,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",1.95766824920572,1.01593036840944,0.999549268517589,1.00648344166972,1.02895053390185,1.08667686172244,2111
4.30433941612213e-05,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",1.9336861942841,1.01774539248442,1.00224765255894,1.00843441772117,1.03065642498021,1.08881967064068,2111
6.17450057694841e-05,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",1.80861575874405,1.01929109661889,1.00519174424124,1.01109879628462,1.03435345794939,1.09109945304314,2111
8.85721447336123e-05,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",1.69229442895405,1.02143362225527,1.00812210642225,1.01408956179737,1.03858602015248,1.09291997869522,2111
0.000127055212400501,"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",1.59265566660936,1.02365532417541,1.01126957532309,1.01710455614794,1.04399254755989,1.09522544321158,2111
