"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1949,2111,10642411569.1955,1202339900379.43,6903189013434.21,1140356280.30409,4629412832.18755,36012740890.1098,5128966758329.45,0.0072184193271404,0.815510048475509,10642.4115691955,1202339.90037943
1950,2111,10956473823.6433,1223511413477.42,6953974556463.38,1174169827.84406,4795818249.63664,36594976461.3375,5291586502042.34,0.007431438061916,0.829870032426298,10956.4738236433,1223511.41347742
1951,2111,10831450477.7879,1208876740614.21,6905784357092.61,1171170402.19268,4715360021.74077,35907714840.2521,5210581426374.1,0.00734663858482393,0.819943785470397,10831.4504777879,1208876.74061421
1952,2111,10896624875.3849,1219722065660.73,6950858507281.74,1199691033.40049,4782298970.58226,35962062823.6868,5236389128955.15,0.00739084436733761,0.827299834747002,10896.6248753849,1219722.06566073
1953,2111,11010567278.888,1234621223671.96,7014440763412.04,1230842183.59602,4882300234.3745,36200228458.6541,5426266169424.4,0.00746812798320606,0.83740547381641,11010.567278888,1234621.22367196
1954,2111,10817981689.9372,1223893797828.69,6995975519981.19,1220370091.04499,4845422619.26766,35826182858.042,5352766285698.08,0.00733750312169112,0.830129391930829,10817.9816899372,1223893.79782869
1955,2111,10675986180.5248,1221491437224.38,6996494394309.52,1214859676.48449,4799733994.46951,35569489962.0669,5443226122074.86,0.0072411919498439,0.828499944873255,10675.9861805248,1221491.43722437
1956,2111,10553444195.7129,1214931633824.82,6962332892710.23,1194714109.87496,4739704979.26027,35117033630.6424,5462798751605.2,0.00715807550336923,0.824050632672374,10553.4441957129,1214931.63382482
1957,2111,10711222393.8769,1228651960590.45,6982275955697,1183086121.95198,4764784285.93442,35528766440.0496,5512513738655.31,0.00726509158592001,0.833356706888332,10711.2223938769,1228651.96059045
1958,2111,11040951954.9255,1248925930571.9,7017996145898.41,1184592489.76122,4860946072.72235,36520406336.7777,5629398358332.31,0.00748873697124715,0.847107915042653,11040.9519549255,1248925.9305719
1959,2111,10912337238.4091,1224730516181.77,6901874459299.53,1140781334.25599,4721788411.02046,35909821429.434,5422661858330.57,0.00740150157827063,0.830696912167382,10912.3372384091,1224730.51618177
1960,2111,10569792073.3541,1199531300472.62,6788146568681.8,1110648506.94125,4579395759.01036,34769891426.283,5273293734725.76,0.00716916376425406,0.813605061836183,10569.7920733541,1199531.30047262
1961,2111,11011346603.6798,1237704772702.15,6900300664390.05,1144886044.95834,4750178411.50128,35712763250.4553,5583113609258.93,0.00746865657516124,0.839496949960796,11011.3466036798,1237704.77270215
1962,2111,10770788044.1116,1220415820356.25,6853023121582.83,1159326867.36442,4743394457.02022,35109446229.1471,5624459523226.6,0.00730549312819192,0.827770387146698,10770.7880441116,1220415.82035625
1963,2111,10935602100.6966,1239897549099.19,6933542967609.49,1200084033.54534,4845527778.05976,35562777761.2677,5718636808053.32,0.00741728141637287,0.840984242518651,10935.6021006966,1239897.54909919
1964,2111,10878972362.9344,1242430486853.26,6961339251457.42,1217576704.99689,4857881371.18731,35491541363.8688,5668627210836.65,0.00737887121292455,0.842702256027106,10878.9723629344,1242430.48685326
1965,2111,11080337080.5328,1262791886825.36,7045779874058.58,1245195358.34994,4954056004.02106,36014685232.098,5801191554384.07,0.00751545068646453,0.856512765245869,11080.3370805328,1262791.88682536
1966,2111,10506497423.7144,1213365433940.88,6885554957302.64,1177776102.18097,4648679899.5238,33929474687.371,5481761104706.99,0.00712623295676807,0.822988327626295,10506.4974237144,1213365.43394088
1967,2111,10494548118.6135,1217912842371.83,6869135294865.88,1137497595.86876,4566112002.62816,33905906427.1152,5514007601056.21,0.00711812811189101,0.826072694425394,10494.5481186135,1217912.84237183
1968,2111,10488679952.0499,1214619894939.31,6818738655716.39,1123112109.05475,4532459205.6454,33695913033.0966,5503199045050.11,0.00711414791561104,0.823839189807046,10488.6799520499,1214619.89493931
1969,2111,10494089557.6857,1211869798185.09,6769180649262.44,1118186947.79886,4503866056.34435,33495715272.6344,5458917245089.75,0.00711781708416554,0.82197388405063,10494.0895576857,1211869.79818509
1970,2111,10732146015.8646,1235126581258.37,6837306879226.9,1158599840.35454,4656982525.24337,34062359077.4765,5581157998762.77,0.00727928343298097,0.837748242271205,10732.1460158646,1235126.58125837
1971,2111,10559190623.3575,1223483492070.26,6810779556655.15,1148040314.99525,4617697914.83223,33495297283.7214,5461756315011.42,0.00716197312789748,0.829851094197516,10559.1906233575,1223483.49207026
1972,2111,10641502812.029,1237538751131.63,6882186412687.64,1172563442.78527,4673678479.85559,33649388541.1031,5505076888397.4,0.00721780294519992,0.839384342653179,10641.502812029,1237538.75113163
1973,2111,10782728703.923,1256246323706.22,6975781631460.62,1207167912.82051,4774643268.76419,33939160067.665,5567209637196.85,0.00731359210923592,0.852073111787721,10782.728703923,1256246.32370622
1974,2111,10639356078.9046,1249603809936.66,6987511222387.58,1190057366.12487,4718655435.60154,33429026214.0793,5461052069065.34,0.00721634688237294,0.84756769969543,10639.3560789046,1249603.80993666
1975,2111,10549899317.128,1250756717399.19,7017145099648.93,1176616322.72707,4658152459.39212,33122679934.4176,5395669857780.55,0.00715567112162519,0.848349681246869,10549.899317128,1250756.71739919
1976,2111,10441087347.4207,1247346567083.67,7011253172129.59,1159487543.00543,4583845760.57603,32744056749.996,5326184184511.22,0.00708186732066781,0.846036681530033,10441.0873474207,1247346.56708367
1977,2111,10610252801.9953,1263701834087.42,7056904073174.82,1164709378.48127,4641726911.33376,33275312434.5688,5423023889130.27,0.00719660702781466,0.857129954391433,10610.2528019953,1263701.83408742
1978,2111,10906504591.4104,1286601861803.54,7117389891812.59,1164618538.75417,4763358020.34574,34076438475.7704,5580366108580.92,0.00739754547381535,0.872662336463233,10906.5045914104,1286601.86180354
1979,2111,10657223216.4211,1264943547901.62,7023001371118.58,1112599181.37049,4634555319.2314,33552257749.4254,5486087764336.9,0.00722846561034462,0.857972170550517,10657.2232164211,1264943.54790162
1980,2111,10386837460.0023,1241658956607.79,6928901062868.45,1086546002.92969,4472220674.77975,32575221141.088,5309639634723.91,0.00704507129626206,0.842178950872146,10386.8374600023,1241658.95660779
1981,2111,10792595773.1634,1281063144805.17,7055651947005.19,1116329742.46087,4663715336.71885,33424297051.7749,5528746427133.19,0.00732028463778963,0.868905595656073,10792.5957731634,1281063.14480517
1982,2111,10561811024.8273,1259704722890.04,6999901718993.36,1091481188.76615,4552482824.06768,32779018602.9174,5361221462442.46,0.00716375046534506,0.854418837222895,10561.8110248273,1259704.72289004
1983,2111,10373741522.7576,1254448589777.75,6998004468900.29,1063674742.12694,4469690769.57424,32242133480.8561,5275629712436.43,0.00703618872618858,0.850853764344714,10373.7415227576,1254448.58977775
1984,2111,10441249306.385,1263026625590.15,7037141100599.29,1071971873.97801,4495870365.66942,32084859107.1256,5285467139632.48,0.00708197717243501,0.856671981305648,10441.249306385,1263026.62559015
1985,2111,10799424703.8534,1301253948994.16,7183322687623.88,1120121818.99851,4709552458.01501,33108887025.7218,5520233374435.8,0.00732491649072596,0.882600395019985,10799.4247038534,1301253.94899416
