"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1935,2111,395691537765.789,1696733510891.33,6379236987574.4,20242378419.314,163244481805.007,1053049839826.18,6261962610367.39,0.0202918737315789,0.0870119749175042,395691.537765789,1696733.51089133
1936,2111,374274721396.574,1677802409550.24,6418781445423.43,18092660772.4171,151467764361.516,1027323509066.32,6086635687239.92,0.0191935754562346,0.0860411492077045,374274.721396574,1677802.40955024
1937,2111,367863618535.532,1692479053998.57,6535461401252.15,16185527498.7204,146062496347.028,1014229524427.54,6126321656413.01,0.0188648009505401,0.0867937976409523,367863.618535532,1692479.05399857
1938,2111,368169987521.582,1717062380508.35,6675355569372.2,14871016780.8292,141546588815.431,1001002695380.24,6216372591058.8,0.018880512180594,0.0880544810517102,368169.987521582,1717062.38050835
1939,2111,356621924521.566,1680891460649.24,6641373914880.79,13827644336.6126,133992385686.346,963217681290.706,5915507907880.47,0.0182883038216188,0.0861995620845763,356621.924521566,1680891.46064924
1940,2111,338219107827.152,1642281333933.88,6630654360868.79,12140472092.7367,125514070909.102,928157741561.876,5635947238517.57,0.0173445696321617,0.0842195555863529,338219.107827152,1642281.33393388
1941,2111,344481373733.281,1693180524410.61,6853190788453.32,11884397890.779,125756532537.745,941731262509.374,5823254655451.76,0.0176657114735016,0.0868297704825953,344481.373733281,1693180.52441061
1942,2111,342770865050.608,1677787396057.63,6883712072628.17,11845291657.5722,125315017776.958,949430843976.445,5840908026734.47,0.0175779930795184,0.0860403792850064,342770.865050608,1677787.39605763
1943,2111,346680316541.401,1705954906925.03,7028148953385.15,12104286803.8088,127573424962.196,970822585503.925,5992217914176.62,0.0177784777713539,0.0874848670217964,346680.316541401,1705954.90692503
1944,2111,343933327699.62,1705553798088.93,7097261407642.47,12105834176.0829,127261474874.325,966165047746.76,5956298228278.31,0.0176376065486984,0.0874642973378939,343933.32769962,1705553.79808893
1945,2111,350886257630.208,1730107333841.84,7205291969067.41,12483508983.9553,130085746346.208,960514528848.598,6010567518584.41,0.0179941670579594,0.0887234530175305,350886.257630208,1730107.33384184
1946,2111,336067807573.503,1659420001280.03,7050511124914.7,12082730715.7642,123526342795.823,916308297307.266,5581716844839.9,0.0172342465422309,0.0850984616041039,336067.807573503,1659420.00128003
1947,2111,332195267519.355,1659988884965.39,7042299183260.17,11937706728.1202,121277380561.492,898122627055.111,5399605861314.8,0.0170356547445823,0.0851276351264301,332195.267519355,1659988.88496539
1948,2111,326462000450.127,1651075137939.3,6995218341744.86,11317862888.0775,117411051852.718,897260959529.789,5361794329521.85,0.0167416410487245,0.084670519894323,326462.000450127,1651075.1379393
1949,2111,316003878297.74,1634923278159.5,6941784725529.23,10202199396.5688,109368955641.067,872255939012.579,5333560279192.4,0.0162053270921918,0.0838422193927946,316003.87829774,1634923.27815949
1950,2111,324780031590.99,1667692598221.3,6994123842819.47,10336837179.9126,112607205477.878,898415114852.204,5522934540657.7,0.0166553862354354,0.0855226973446818,324780.03159099,1667692.5982213
1951,2111,318846857611.997,1645111253749.56,6944177080323.91,10135702896.0741,109527754182.896,887256156464.145,5494224209769.75,0.0163511209031793,0.0843646796794646,318846.857611997,1645111.25374956
1952,2111,316705033326.167,1655310019784.98,6989911984656.68,10122882775.5072,109158569879.797,893369540229.927,5663248056490.52,0.0162412837603162,0.0848876933223067,316705.033326167,1655310.01978498
1953,2111,312251332760.977,1666039484629.3,7053854000290.53,9927404699.81657,103958923327.731,888637254341.822,5770200093421.75,0.0160128888595373,0.0854379222886822,312251.332760977,1666039.4846293
1954,2111,302139436647.922,1643234626171.56,7032840996858.82,9499728297.23439,99526894183.8932,866889622810.888,5665921055377.41,0.0154943300845088,0.0842684423677725,302139.436647922,1643234.62617156
1955,2111,297289970517.564,1634793981244.8,7032692918528.03,9148335725.49463,95679758217.399,852032748408.792,5674701146560.94,0.0152456395137212,0.0838355887817845,297289.970517564,1634793.9812448
1956,2111,290350120246.592,1621598759888.03,6998181490480.06,8876248752.56622,92534444809.5349,838533710963.96,5668067967875.15,0.0148897497562355,0.0831589107634886,290350.120246592,1621598.75988803
1957,2111,288353256197.707,1634474440813.04,7018153779274.78,9019773866.79002,89854428389.6027,833927010154.243,5739000271478.9,0.0147873464716773,0.0838192020929766,288353.256197707,1634474.44081304
1958,2111,294953848054.815,1661910784609.44,7053933740878.34,9300515987.63831,91549123662.192,849936108186.415,5849953711585.79,0.0151258383617854,0.0852261940825355,294953.848054815,1661910.78460944
1959,2111,284026783396.157,1623527436818.7,6933424100026.48,9018227796.50127,87118435422.0347,817281395754.46,5684522519332.62,0.0145654760715978,0.0832578172727537,284026.783396157,1623527.4368187
1960,2111,271039956601.326,1586399154361.84,6818631452242.17,8526757375.27316,82152435050.171,798579356551.507,5481227242590,0.0138994849539142,0.0813538027877868,271039.956601326,1586399.15436184
1961,2111,275952109329.761,1630836409490.01,6931854757507.1,8730229166.54108,82828318678.8146,806825006739.917,5719883768729.19,0.014151390222039,0.0836326363841031,275952.109329761,1630836.40949001
1962,2111,273136387935.637,1612032891782.33,6883418557135.37,8517093824.11544,82029130730.2086,811692255558.27,5669316463556.06,0.0140069942531096,0.0826683534247348,273136.387935637,1612032.89178233
1963,2111,274078991647.229,1636350808926.01,6965306024042.44,8733517414.68201,83251858232.5731,831547371204.483,5799066202774.62,0.0140553329049861,0.0839154260987699,274078.991647229,1636350.80892601
1964,2111,272252839431.503,1635153339982.52,6989496079078.22,8744951013.29667,83240961643.7563,825009819892.398,5788438572592.74,0.0139616840734104,0.0838540174350012,272252.839431503,1635153.33998252
