"w","dw","n_mean","n_median","n_q05","n_q25","n_q75","n_q95","n_density_mean","n_density_median","n_density_q05","n_density_q95","biomass_mean","biomass_median","biomass_q05","biomass_q95","biomass_density_mean","biomass_density_median","biomass_density_q05","biomass_density_q95","n_sims","period","scenario"
108549.05330397,47162.6895344688,7.17492485233501e-13,7.38340565154817e-13,3.08628203726776e-13,6.14428690628916e-13,8.37353224391393e-13,9.91565432271454e-13,1.52131375949017e-17,1.56551836301703e-17,6.54390593015727e-18,2.10243614615483e-17,7.7883130024809e-08,8.01461693634733e-08,3.35012993374462e-08,1.07633488962008e-07,1.6513716837096e-12,1.69935536235478e-12,7.10334793628804e-13,2.28217453297153e-12,2112,"peak_krill","fished"
155711.742838438,67654.0638617596,3.13033974953377e-12,3.22077403650094e-12,8.96078659503082e-13,2.48727614410324e-12,3.81839518139777e-12,4.68589842209105e-12,4.62697962376676e-17,4.76065124939439e-17,1.32450086270365e-17,6.92626304262511e-17,4.87430658076344e-07,5.01512338512353e-07,1.39529969791556e-07,7.29649410067685e-07,7.20475061294664e-12,7.4128930308919e-12,2.062403377226e-12,1.07850048972462e-11,2112,"peak_krill","fished"
223365.806700198,97048.5865456401,9.27812904442692e-13,8.94312514235471e-13,9.85922496706994e-14,5.3563991247098e-13,1.26964479435738e-12,1.80930188798097e-12,9.5602928127795e-18,9.21510086924236e-18,1.01590608560109e-18,1.86432585201031e-17,2.07241677867696e-07,1.99758836184288e-07,2.20221373820831e-08,4.0413617577306e-07,2.1354425164166e-12,2.05833843948202e-12,2.26918682341927e-13,4.16426647886317e-12,2112,"peak_krill","fished"
320414.393245838,139214.521832002,1.11197796477157e-15,1.04867739475886e-15,9.68510238460397e-16,1.00578107453353e-15,1.08787568442755e-15,1.64650661907048e-15,7.98751416259184e-21,7.53281612405606e-21,6.95696271994636e-21,1.18271183020505e-20,3.56293744885023e-10,3.36011331152286e-10,3.1032462040867e-10,5.27564419324723e-10,2.5593145039494e-15,2.41362270782189e-15,2.22911098874553e-15,3.78957893459825e-15,2112,"peak_krill","fished"
459628.91507784,199700.827995044,2.54192581515747e-15,2.55001067436309e-15,1.70466022971767e-15,2.18164976174151e-15,2.85448586193482e-15,3.32834855804339e-15,1.27286693834868e-20,1.27691542391921e-20,8.53606991434197e-21,1.66666738013024e-20,1.16834260462918e-09,1.17205863969442e-09,7.83511131961476e-10,1.52980523673438e-09,5.85046449911655e-15,5.86907250942147e-15,3.92342455375759e-15,7.66048519724888e-15,2112,"peak_krill","fished"
659329.743072884,286467.389874973,8.36577647496212e-16,7.79586955836174e-16,7.04812623979776e-16,7.32783134633266e-16,8.14414759399124e-16,1.37563130782989e-15,2.92032418720097e-21,2.72138115328387e-21,2.46035901080185e-21,4.80205201866181e-21,5.51580525384195e-10,5.14004867294436e-10,4.64703926283111e-10,9.06994636754499e-10,1.92545659603674e-15,1.79428753659804e-15,1.62218787445904e-15,3.16613572368692e-15,2112,"peak_krill","fished"
945797.132947857,410932.524845698,1.13135796667055e-15,1.04730407347686e-15,9.31066545581331e-16,9.82365773037922e-16,1.10589856825203e-15,1.92122645860179e-15,2.75314777552683e-21,2.54860350581915e-21,2.26574069777256e-21,4.67528448696826e-21,1.07003512121473e-09,9.90537190019024e-10,8.80600069394488e-10,1.81709047628914e-09,2.60391927267504e-15,2.41046188882461e-15,2.14293105595656e-15,4.42187066349017e-15,2112,"peak_krill","fished"
1356729.65779355,589475.612040031,2.71828853991482e-14,2.52651149084207e-14,1.0090465150616e-14,1.68795631895009e-14,3.58603632740863e-14,5.02365391624981e-14,4.61136726336732e-20,4.2860322619598e-20,1.71176973983629e-20,8.52224216514094e-20,3.68798268054277e-08,3.42779307038165e-08,1.3690033330773e-08,6.81574025866685e-08,6.25637872918875e-14,5.81498708406085e-14,2.32240877334945e-14,1.15623786963455e-13,2112,"peak_krill","fished"
1946205.26983358,845592.588029984,2.45067022821364e-17,2.27902925845955e-17,1.78802493796364e-17,1.99202268958934e-17,2.54903954727533e-17,4.27942454130036e-17,2.89816900349503e-23,2.69518594500587e-23,2.11452295499572e-23,5.06085862373786e-23,4.76950731277366e-11,4.43545875291891e-11,3.4798635568587e-11,8.32863859413393e-11,5.64043178747037e-17,5.24538508935184e-17,4.11529571819675e-17,9.84946972340136e-17,2112,"peak_krill","fished"
2791797.85786357,1212987.96816498,6.64309066236276e-16,2.62235518957077e-16,8.72533001685992e-17,1.54171175546917e-16,4.99843065163323e-16,2.2288059484452e-15,5.47663359959991e-22,2.16189711554838e-22,7.19325355721349e-23,1.83745099451972e-21,1.85461662807778e-09,7.32108560080109e-10,2.43593576502222e-10,6.2223756724629e-09,1.52896539516667e-15,6.03557973610941e-16,2.00821098720981e-16,5.12979175042945e-15,2112,"peak_krill","fished"
4004785.82602855,1740010.29779703,2.57451510059518e-18,2.34985339792599e-18,1.75503636758721e-18,2.16923581518003e-18,2.56155762332833e-18,4.40678665555627e-18,1.47959762298803e-24,1.35048246605268e-24,1.00863562118523e-24,2.53262102019486e-24,1.031038158376e-11,9.41065958125901e-12,7.02854476907787e-12,1.76482367365035e-11,5.925471588768e-18,5.40839303834785e-18,4.03936963935012e-18,1.01426047643783e-17,2112,"peak_krill","fished"
5744796.12382558,2496014.73048404,4.90701398548258e-18,4.59588778214193e-18,3.25347339052816e-18,4.18809028610106e-18,4.99116786742552e-18,8.18999708005417e-18,1.96593951371873e-24,1.84129032814268e-24,1.30346722348759e-24,3.28122946552721e-24,2.81897949233582e-11,2.64024383163863e-11,1.86905413228758e-11,4.7049863479638e-11,1.12939216980869e-17,1.05778375399516e-17,7.4881534530252e-18,1.8849994314943e-17,2112,"peak_krill","fished"
8240810.85430961,3580490.03657106,1.33756105807348e-15,8.62868307399976e-18,1.64890675713637e-18,2.97590392009077e-18,3.33019157786955e-17,3.74263629683936e-15,3.73569272477135e-22,2.40991679514998e-24,4.60525442130675e-25,1.04528605263864e-21,1.10225876856738e-08,7.11073451346149e-11,1.35883287019538e-11,3.08423578187269e-08,3.07851371546612e-15,1.9859668483455e-17,3.7951030621962e-18,8.61400464844298e-15,2112,"peak_krill","fished"
11821300.8908807,5136151.13941999,7.06551757499361e-18,6.60427254884547e-18,3.93372359342418e-18,5.55219776225196e-18,7.40477091549327e-18,1.17038741711837e-17,1.37564440438011e-24,1.28584077251108e-24,7.65889376430695e-25,2.27872464292502e-24,8.3523609203805e-11,7.80710929652858e-11,4.65017302194236e-11,1.3835501816657e-10,1.62619064230336e-17,1.5200310669616e-17,9.05380876791622e-18,2.69374896514813e-17,2112,"peak_krill","fished"
16957452.0303007,7367720.13258517,1.81487861872725e-20,1.80625932107474e-20,1.31823006740885e-20,1.44766690311389e-20,2.05171828089897e-20,2.64027336266798e-20,2.46328387352906e-27,2.45158514244618e-27,1.78919671714825e-27,3.58356902156321e-27,3.07757171178856e-13,3.06295557914083e-13,2.23538231329855e-13,4.47723088943229e-13,4.17710181223823e-20,4.15726374512289e-20,3.03402175038129e-20,6.07681997804297e-20,2112,"peak_krill","fished"
24325172.1628858,10568867.324693,1.51387907050285e-20,1.47127321329093e-20,1.05733249347918e-20,1.18427829237007e-20,1.70122440734096e-20,2.3627416393896e-20,1.43239481014756e-27,1.39208220530261e-27,1.00042176800615e-27,2.23556750861022e-27,3.68253690237713e-13,3.57889742119442e-13,2.57197949372945e-13,5.7474097154571e-13,3.48432503620637e-20,3.38626393088757e-20,2.43354317422482e-20,5.43805645286974e-20,2112,"peak_krill","fished"
34894039.487579,15160857.7031781,1.77604337240468e-20,1.77008516366236e-20,1.00219413677379e-20,1.15522702062997e-20,2.15426324392333e-20,2.8357360949725e-20,1.17146628982104e-27,1.16753629531877e-27,6.61040527122489e-28,1.87043249827353e-27,6.19733275683419e-13,6.17654215972123e-13,3.49706017828048e-13,9.89502872743234e-13,4.0877190975383e-20,4.07400575920349e-20,2.30663742563021e-20,6.52669454536076e-20,2112,"peak_krill","fished"
50054897.1907571,21747988.6192715,2.27254859512073e-18,3.54985527376344e-20,1.164812679528e-20,1.3354309066607e-20,3.17356735635837e-19,5.07387580051368e-18,1.04494656260164e-25,1.63226831497319e-27,5.35595589973699e-28,2.33303221246749e-25,1.13752186289768e-10,1.77687640770296e-12,5.83045789202645e-13,2.53972331553383e-10,5.230469276086e-18,8.17030226937133e-20,2.68091821919564e-20,1.16779687537785e-17,2112,"peak_krill","fished"
71802885.8100286,31197114.189972,1.83607423949309e-20,1.69134149927918e-20,1.46060530375537e-20,1.57483082410462e-20,1.81097616007659e-20,3.49349509238068e-20,5.88539769516015e-28,5.42146779660422e-28,4.68186029919673e-28,1.11981354144084e-27,1.31835428957058e-12,1.21443200538505e-12,1.04875675839069e-12,2.50843029196105e-12,4.2258853865219e-20,3.8927703312232e-20,3.36171080441729e-20,8.04058438446004e-20,2112,"peak_krill","fished"
103000000.000001,44751721.6796645,2.03069760844984e-17,5.66708042981648e-18,5.2180733055748e-20,1.82485543010674e-18,1.2504520684832e-17,1.11046976706237e-16,4.53769717059312e-25,1.26633796804105e-25,1.16600504063868e-27,2.4814012185077e-24,2.09161853670335e-09,5.83709284271101e-10,5.37461550474207e-12,1.14378386007425e-08,4.67382808571094e-17,1.30432810708229e-17,1.20098519185785e-19,2.55584325506294e-16,2112,"peak_krill","fished"
3.16227766016838e-08,1.37395504584151e-08,454378226843.471,467248759528.893,248657485416.608,320114418828.272,574076889992.653,604665436753.306,33070821947102212096,3.4007572587116e+19,18097934584483627008,4.4009113586607e+19,14368.7011601403,14775.7031399961,7863.24011166583,19121.2000252094,1045791214467.27,1075413870687.92,572306942317.013,1391690367387.4,2112,"post_krill","fished"
4.53623270600988e-08,1.97091479158781e-08,308866311429.326,306434750008.752,177642087878.692,223246437599.989,390070827194.339,419044860124.875,15671215861163487232,15547843636704454656,9013179495983180800,21261439708780298240,14010.8946369034,13900.5933524766,8058.25848999205,19008.8499978379,710882819323.507,705286368127.464,408858796148.166,964468381838.265,2112,"post_krill","fished"
6.50714749759769e-08,2.82724324020403e-08,206662944483.77,200363887706.64,122785633083.045,150221305719.177,261584032235.355,285906796080.679,7309698067183502336,7086899523090930688,4342945500302389248,10112564494452416512,13447.8626204374,13037.9737049921,7989.84225057282,18604.3769266256,475652834860.678,461155004974.074,282601869444.958,658039487443.713,2112,"post_krill","fished"
9.33439073780173e-08,4.0556316150227e-08,136046993052.698,131409079448.433,82177884192.4137,99341591648.7636,171909978632.244,191570637472.312,3.354520478358e+18,3240163109530777600,2026265992404580864,4723570966423681024,12699.1579185688,12266.236940665,7670.80481057809,17881.9518405632,313124048829.512,302449485185.709,189139585118.239,440916570783.344,2112,"post_krill","fished"
1.33900223528244e-07,5.81773353027263e-08,88107836519.6792,84568006625.5825,52934169920.051,64962226781.483,109986004749.896,125932706251.736,1514470129324576512,1453624614904276480,909876150989169664,2164635172725658112,11797.659004575,11323.6749905035,7087.89718457689,16862.4175166241,202787888843.41,194640660861.841,121832620000.468,289845133485.065,2112,"post_krill","fished"
1.92077558830971e-07,8.34543830457565e-08,56160093457.691,53863280428.291,32096868983.6537,41976647048.3799,69558328296.5157,81488451944.2962,672943605932589952,645421827619991680,384603753718430592,976443045533241728,10787.0936550724,10345.9274152941,6165.0882404977,15652.1029223753,129257365058.443,123971049065.471,73873750131.464,187552796523.503,2112,"post_krill","fished"
2.75531941876727e-07,1.19713871618686e-07,35268729775.184,33586040304.5002,19100455138.9033,26624427505.2613,43377166982.9011,51957555734.5279,294608547015522752,280552619762216768,159550893147472832,434014496666046784,9717.661602482,9254.02690504895,5262.78549515134,14315.9662267028,81174065052.668,77301208121.6866,43961367417.0894,119584857069.046,2112,"post_krill","fished"
3.95245813495413e-07,1.71727481947565e-07,21856187805.1671,20574900932.788,11495393419.2419,16640981901.2688,26706335574.0249,32643919730.7717,127272510825265856,119811347021732096,66939742485433488,190091413212121536,8638.56672896182,8132.14345676732,4543.5061234381,12902.3726096679,50303927076.736,47354933319.5858,26457652973.8286,75132835253.5178,2112,"post_krill","fished"
5.66973295442978e-07,2.46340107936565e-07,13395239814.2281,12629743096.3727,6885443053.42269,10238960922.0072,16368496261.9363,20321567675.9607,54377015283591168,51269536260920120,27950962233059320,82493946463617456,7594.74326072189,7160.72706394864,3903.86233858402,11521.786193807,30830315551.6909,29068457929.6872,15847449168.0799,46771864680.5738,2112,"post_krill","fished"
8.13313403379543e-07,3.53370631712445e-07,8141016696.50534,7640893579.69737,4057753753.25384,6210634731.30141,9945873060.08718,12542615573.5953,23038181348160512,21622887965163852,11482996573851780,35494221782985720,6621.19799640444,6214.44116216457,3300.225515135,10201.077359442,18737261679.9475,17586184601.842,9339275024.47503,28867926318.6284,2112,"post_krill","fished"
1.16668403509199e-06,5.06904070160624e-07,4921104830.04596,4567706838.60237,2407077643.72102,3727386161.82265,6040692167.69683,7691548490.96925,9708158051456560,9010988681063452,4748586143643078,15173578086544100,5741.37444022869,5329.07064557788,2808.29905815615,8973.6068295497,11326353008.7841,10512976634.5913,5540099643.04741,17702771308.7926,2112,"post_krill","fished"
1.67358810525261e-06,7.27145136821956e-07,2968020784.83055,2739683349.14518,1413339362.66591,2220355788.61329,3641097185.05032,4708030311.81068,4081744667649872,3767725603060734,1943682617259902,6474677575906640,4967.24428163493,4585.10146528801,2365.34794604297,7879.3035290151,6831159324.4571,6305620753.13817,3252924108.63244,10835943376.3832,2112,"post_krill","fished"
2.40073324207457e-06,1.04307714443145e-06,1791455536.9096,1647751057.23051,860237384.370997,1314062767.02562,2200731220.01543,2891049578.75363,1717471757936060,1579702005769336,824711181683394,2771654612688752,4300.80685915742,3955.81073775679,2065.20048473473,6940.63882819951,4123191541.60134,3792443117.82231,1979911548.97792,6654003364.23119,2112,"post_krill","fished"
3.44381038650601e-06,1.49627615470344e-06,1084976091.60407,988649177.086338,524309124.139274,781282948.892678,1341597643.02307,1779445538.52816,725117544775092,660739779871912,350409329515241,1189249412907237,3736.4519333768,3404.72030466055,1805.6212074507,6128.07302780506,2497167332.1342,2275462516.70058,1206743288.51319,4095549480.31612,2112,"post_krill","fished"
4.94008654120945e-06,2.14638231034622e-06,660613985.404855,596907773.347838,323020889.25238,467587937.045286,823964195.734715,1100675722.65582,307780204030053,278099465538158,150495504782778,512805066157240,3263.49025823326,2948.77605745896,1595.75114752519,5437.433323728,1520460843.57956,1373835426.82259,743460817.689926,2533301405.5874,2112,"post_krill","fished"
7.08646885155566e-06,3.07894836637309e-06,405513342.506844,365297263.724201,201120932.230856,282049706.325104,510541085.852133,690214637.929919,131705145476189,118643517284608,65321307244840.2,224172202908024,2873.65767056497,2588.66768094006,1425.2372216498,4891.18453257814,933324411.006623,840763589.676378,462897409.133457,1588589333.29233,2112,"post_krill","fished"
1.01654172179288e-05,4.4166982727613e-06,250072107.988443,224031257.799843,124870938.897626,171545443.508148,317936886.411244,431098344.521979,56619694745889.6,50723695386096.5,28272463090297.9,97606473863214,2542.08731226945,2277.37120539276,1269.36519228886,4382.2945340243,575562819.843736,515627526.434798,287401383.091369,992210529.990429,2112,"post_krill","fished"
1.45821154906901e-05,6.33567741689399e-06,154971266.644831,139493889.565611,75953874.0074474,105700896.423263,199565650.670455,269560266.340111,24460094232639.2,22017202011209.2,11988279864899.3,42546400108902.8,2259.80890795345,2034.1160078913,1107.56816274192,3930.75893547268,356679919.013507,321057382.509306,174814481.524676,620416520.101128,2112,"post_krill","fished"
2.0917792907584e-05,9.08841986750539e-06,96479209.3040687,87676453.014485,47297839.0266522,65893533.9600219,125725866.16692,167531964.573589,10615619734847.3,9647051334848.89,5204187275255.65,18433563481434.2,2018.13212010996,1833.99788702852,989.366401735758,3504.39894035104,222055335.199199,201795021.991201,108860111.676082,385589463.453445,2112,"post_krill","fished"
3.00062127750894e-05,1.30371813861319e-05,63649613.9498078,58384629.8980247,31440022.6140606,43443146.2511183,83318829.1444151,109432006.686662,4882160649963.35,4478316912897.32,2411565942275.26,8393839392544.53,1909.88385923023,1751.90162751498,943.396008211127,3283.640077045,146495151.264969,134377330.162679,72361960.7850704,251867330.812618,2112,"post_krill","fished"
4.30433941612213e-05,1.87016116082627e-05,44158672.717207,41168619.5595264,21765387.5784587,30887452.2206722,57313445.7370086,73850759.1391121,2361222852991.82,2201340741208.49,1163824168439.17,3948898131671.36,1900.73915540311,1772.03711877406,936.856156611347,3178.78733473022,101635045.96381,94753177.2069922,50094942.4164828,169973978.784041,2112,"post_krill","fished"
6.17450057694841e-05,2.68271389641283e-05,26434651.7602033,25247514.4827321,13640055.9195879,19263384.2520664,33586702.0603731,42419719.1000029,985369770348.983,941118414322.587,508442437258.28,1581224116247.51,1632.20772544806,1558.90792740142,842.205331451042,2619.20580056957,60841662.1552731,58109361.9221158,31393781.221963,97632692.1805498,2112,"post_krill","fished"
8.85721447336123e-05,3.84830676668889e-05,15291961.8574038,14700833.2383225,8227133.07612909,11566264.3556475,19127636.1085946,23582435.6378893,397368577520.163,382007831744.951,213785791386.059,612800305890.89,1354.44185889485,1302.08432928939,728.694821561594,2088.74690249023,35195787.1607055,33835252.9626872,18935466.0566358,54277037.3861698,2112,"post_krill","fished"
0.000127055212400501,5.52032961485229e-05,8607592.72199452,8487167.06544352,4900107.70878174,6724487.73453565,10652485.769826,12566361.4716357,155925340016.582,153743846066.891,88764766792.152,227637883031.953,1093.63952155002,1078.33881417847,622.584225724597,1596.62172588015,19811127.1944273,19533957.0172989,11278026.2984578,28922579.5790252,2112,"post_krill","fished"
0.000182258508549024,7.91881752265693e-05,4695393.48327233,4752302.83839969,2604436.01519906,3789352.03825053,5792965.80503001,6450878.51836873,59294124025.9434,60012783787.5117,32889203567.9239,81462648936.0539,855.775413312024,866.147627500023,474.680623741545,1175.72749758882,10806858.6106893,10937840.4669869,5994337.18965505,14847260.8975379,2112,"post_krill","fished"
0.000261446683775594,0.00011359407015919,2474229.49225378,2586644.73217764,1294095.34384508,2004589.69658022,3024412.24125734,3440648.37974692,21781326162.4169,22770948593.9956,11392279033.8576,30288978772.6175,646.879095649522,676.269687333452,338.336936137734,899.546108922702,5694655.49339848,5953388.99632466,2978473.57404829,7918953.0550502,2112,"post_krill","fished"
0.000375040753934783,0.000162948732413795,1256560.29505249,1328271.28779459,558832.137532375,911420.521057479,1573317.90466157,1881722.24682842,7711384289.02632,8151467446.96088,3429496684.35142,11547940379.4927,471.261320421,498.155865204407,209.584826183128,705.722530146384,2892083.37763728,3057132.49698305,1286201.02211599,4330948.26631888,2112,"post_krill","fished"
0.000537989486348578,0.000233747143297641,613529.250798548,584419.342017372,211368.519504331,385639.541976995,859841.123711935,1035515.13422849,2624756145.2219,2500220254.12821,904261401.967962,4430065410.08256,330.072286496938,314.4114616241,113.714041238395,557.096255169766,1412091.2103582,1345092.21027675,486483.127169589,2383328.61446092,2112,"post_krill","fished"
0.000771736629646219,0.000335306241358541,286664.029115057,239101.563235006,70550.8478337235,146747.688127899,440405.655173408,562966.849049648,854931980.847113,713084141.429196,210407201.332957,1678963227.07477,221.22913167006,184.523434554126,54.446673525881,434.462138688127,659782.325475717,550313.151960736,162378.94440999,1295717.42216262,2112,"post_krill","fished"
0.00110704287100476,0.000480991014084091,126834.715777693,88033.7532108691,21720.9185993221,50774.5484908833,203160.639564099,300952.104365779,263694564.064182,183025775.187306,45158678.5684206,625691739.665563,140.41146789761,97.457138899885,24.0459880870543,333.166881652015,291921.18726996,202617.379631227,49992.5931731654,692667.579843328,2112,"post_krill","fished"
0.00158803388508885,0.000689973305275457,51943.5783856048,28441.3107029264,6580.09105521353,15694.3088933788,82334.6541118952,149263.326238187,75283460.9519674,41220885.627701,9536732.80531712,216332030.66979,82.4881625891092,45.1657651325874,10.4494075626491,237.035219867312,119552.686978488,65460.1631501612,15144.654847882,343542.595133707,2112,"post_krill","fished"
0.00227800719036431,0.000989754793858809,18653.4028659265,7953.48917534665,2418.98847141361,4653.22304754686,27321.7040324167,64742.8684912677,18846489.0310876,8035817.78506772,2444028.04252412,65413038.5555914,42.4925858533427,18.1181055299244,5.51047313128857,147.484719947919,42932.4375259397,18305.6506948416,5567.51345432195,149011.372173215,2112,"post_krill","fished"
0.00326776198422312,0.00141978616343049,4905.59440734361,2140.67136489775,909.193530709449,1563.41231997032,5865.56444314531,17918.2328661772,3455164.25902526,1507742.09527825,640373.567603064,12620374.3406565,16.030314914335,6.99520450692789,2.97102805595393,58.5525201845511,11290.6544148892,4926.94230096318,2092.58839991463,41240.3794970621,2112,"post_krill","fished"
0.0046875481476536,0.00203665873848369,683.050272944168,677.66992317064,282.008540933238,488.420565902515,876.36384328039,1109.58629882327,335377.87162748,332736.11841087,138466.271056876,544807.17748982,3.20183104169372,3.17661039307909,1.32192861367409,5.20123919971086,1572.0999209114,1559.71657551432,649.067312405163,2553.80987567079,2112,"post_krill","fished"
0.00672420688613729,0.00292155179694075,452.955821740006,448.86651046782,194.645947640914,324.336112100749,568.997845063237,740.860718842695,155039.463005349,153639.757795101,66624.1645432178,253584.659912062,3.04576865566012,3.01827128064413,1.30883962148575,4.98170074731067,1042.51742476359,1033.10551735029,447.994666004649,1705.15571639947,2112,"post_krill","fished"
0.00964575868307804,0.00419091561140109,315.492979999465,309.409214307923,138.657342772134,227.682945046528,385.440561658871,530.953639428738,75280.2034813559,73828.5479827361,33085.214695072,126691.560666198,3.04316915128001,2.98448661553501,1.33745526801684,5.12145067783164,726.13467639417,712.13235776352,319.131996926492,1222.03622136869,2112,"post_krill","fished"
0.0138366742944791,0.00601179608736596,228.086638768106,223.062804517998,103.688913960167,165.512581141765,272.297605032378,399.817748877183,37939.8494981292,37104.1867149774,17247.5766731466,66505.5406182882,3.15596053155681,3.0864473733286,1.4347097304151,5.53214796836543,524.961340287171,513.398546536683,238.649100795385,920.215504313506,2112,"post_krill","fished"
0.0198484703818451,0.00862381769218825,156.759600573654,150.11191298857,70.7562552624471,112.950248749829,184.945744787562,289.079032048617,18177.517912473,17406.6658580395,8204.74849863078,33521.004544249,3.11143828905603,2.97949185891574,1.40440343690695,5.73777660562943,360.795925901179,345.49569172997,162.851707565561,665.340665866221,2112,"post_krill","fished"
0.0284722880740333,0.0123707175871103,108.623200721539,102.971099094054,46.9958485155918,76.0941074273262,127.482919015391,209.807902827134,8780.67096404486,8323.77736933748,3798.95896779336,16960.04304922,3.0927510624672,2.93182279670574,1.33807933721956,5.97371104950294,250.005793171585,236.996987123896,108.165054112445,482.891231445398,2112,"post_krill","fished"
0.0408430056611436,0.0177455807952277,76.1691047616816,71.00899788157,31.1866599066464,51.5151557941701,90.2464440197652,154.825133910392,4292.28581699427,4001.50317428137,1757.43247102025,8724.71494153798,3.11097517698561,2.9002209024691,1.27375692711932,6.32352382078947,175.309853922743,163.433416800258,71.7788243629576,356.3435817491,2112,"post_krill","fished"
0.0585885864563713,0.0254557292689366,53.9091571899415,48.5709194444366,20.7478662605367,34.9205047979342,63.54067986655,115.647978142952,2117.7612560378,1908.0545260083,815.056840106134,4543.10214102082,3.158461316813,2.84570151313582,1.21558815619068,6.7756515659329,124.076638443324,111.790217560508,47.753028143415,266.173932569324,2112,"post_krill","fished"
0.0840443157253079,0.0365158041368622,38.3875439541563,32.8462645573451,13.8092347960681,23.3557475721657,46.1006482131816,87.0069478905724,1051.2583485846,899.508181012156,378.171455414503,2382.7203028165,3.22625486400225,2.7605418288545,1.16058768912566,7.31243939881068,88.3522885573095,75.598549562483,31.7831611971557,200.254097415011,2112,"post_krill","fished"
0.12056011986217,0.0523812905799883,27.4172210913523,21.8792395870828,9.22532305538038,15.5222252497463,33.3794898213525,66.9081687391647,523.416295928889,417.691877096314,176.118666669599,1277.329519726,3.30542346106105,2.63776374711184,1.1122060533239,8.066456842952,63.103131375,50.3569827681865,21.2328875636525,153.995000001655,2112,"post_krill","fished"
0.172941410442158,0.0751400569611266,19.5917177343689,14.0298699606557,6.00649622434174,9.96669719464518,24.6794162305362,51.9468974707725,260.735997904614,186.716253993712,79.9373392470167,691.334283891307,3.3882192979664,2.42634549931586,1.03877192885316,8.98376971668958,45.0920512306676,32.2909723181488,13.8244761963724,119.560326143182,2112,"post_krill","fished"
0.248081467403285,0.10778711439917,14.0010536533956,9.02173604570462,3.7522989354204,6.02631020766921,18.3372561737832,40.8615394433917,129.895430742726,83.6995785256322,34.812129040995,379.094845159955,3.47340193552651,2.23812551674351,0.930875826034876,10.1369906654738,32.2246490676371,20.7643142616753,8.63624405592256,94.0464054723028,2112,"post_krill","fished"
0.355868581802455,0.154618754634566,9.25883680281592,5.12696875003916,2.08433297420035,3.20722987199787,12.0794854242944,30.2550221077832,59.8817189072486,33.1587766448935,13.480466707461,195.674982503187,3.29492912215848,1.82452709802194,0.741748619532771,10.7668118098987,21.3100223834158,11.8001668189226,4.79727456921936,69.6345785176292,2112,"post_krill","fished"
0.510487336437021,0.221797933992453,1.48695388111175,1.45975976217761,0.599883682370241,1.18834995265124,1.68776960305026,2.15832442443267,6.7040925690604,6.58148493947326,2.70464053281332,9.73103935452397,0.759071126173429,0.745188872831988,0.306233023185216,1.1017972865956,3.42235435880687,3.35976471655207,1.38068474161548,4.96757236085477,2112,"post_krill","fished"
0.732285270429473,0.318165306916286,0.814550921289549,0.762875622571324,0.296395698814143,0.595119182417247,0.93042037317591,1.30075453692253,2.56015003390634,2.39773352401382,0.931577681070454,4.08829783966601,0.596483641675094,0.558642581578695,0.217046204460247,0.952523387832676,1.87476015991913,1.75582494205027,0.682180614108739,2.99380028911606,2112,"post_krill","fished"
1.05045057734576,0.456402639569127,0.354837471996345,0.283130084588893,0.120680837887801,0.225929076549189,0.402382392226153,0.606722179418343,0.777465862886625,0.620351549360419,0.264417484530176,1.32935729730031,0.372739227322471,0.297414160820357,0.126769255833811,0.637331663658477,0.816689464535876,0.651648643182989,0.277757499285037,1.39642414044791,2112,"post_krill","fished"
1.50685321691489,0.654701706558075,0.0955419843326521,0.0670593523505642,0.00470779649518451,0.0413488004907989,0.0898922258001159,0.126891595299338,0.14593208384157,0.102427337028204,0.00719075030357646,0.193815892074634,0.143967746442089,0.101048600813677,0.00709395829334941,0.19120700857627,0.219898229987763,0.154342962300974,0.0108354052269759,0.292052100461891,2112,"post_krill","fished"
2.16155492347296,0.939158294471553,0.0747145026647447,0.0507089432312219,0.00323895452691291,0.0293063156676714,0.077439304204709,0.109752850324881,0.0795547492947238,0.0539940322411302,0.00344878445516515,0.116862994205505,0.161499501089813,0.109610165905559,0.00700117810455363,0.237236813984937,0.171961960023667,0.116711066228973,0.00745473701905925,0.252605780496701,2112,"post_krill","fished"
3.10071321794452,1.34720635862047,0.0604785940522948,0.0403702892863338,0.00201767226273221,0.0190562273218935,0.0722279584255949,0.104757472592208,0.0448918561475795,0.0299659284028859,0.00149767127346273,0.0777590396021276,0.187526775980651,0.125176689602379,0.00625622305453378,0.324822879945119,0.139196771734864,0.0929157502868074,0.00464384911376167,0.241108481908988,2112,"post_krill","fished"
4.44791957656499,1.93254426159191,0.0470702228683955,0.0291746748921168,0.000939940253906465,0.00907652565074473,0.0678807141755071,0.107448174212334,0.024356607920391,0.01509651058035,0.000486374502559751,0.0555993341771251,0.209364565769613,0.129766607592566,0.00418077865615204,0.477920837545205,0.108336233187825,0.0671480649481591,0.00216335467147758,0.247301366930414,2112,"post_krill","fished"
6.38046383815689,2.77220137740155,0.000159804184637487,0.000155759388226765,0.000119150965500387,0.000142455073730209,0.000174587733482143,0.000210766268204081,5.76452295061174e-05,5.61861737377686e-05,4.29806313753693e-05,7.60284840496104e-05,0.00101962482126563,0.000993817144034313,0.000760238426656699,0.00134478655257942,0.000367803302306037,0.000358493849738233,0.000274236364231696,0.000485096993148427,2112,"post_krill","fished"
