"w","n_unfished","n_density_unfished","biomass_unfished","biomass_density_unfished","n_mean","n_median","n_q05","n_q95","n_density_mean","biomass_mean","biomass_median","biomass_q05","biomass_q95","biomass_density_mean","period","n_ratio","n_ratio_median","biomass_ratio","biomass_ratio_median","n_diff","biomass_diff","log_n_ratio","log_biomass_ratio","period_label"
0.000771736629646219,67374.2362227779,200933439.084825,51.9951659875548,155067.695062547,293508.488788285,248079.642245587,81248.5337117962,565603.198902689,875344543.540539,226.511251910026,191.452146990449,62.7024695704389,436.496706438281,675535.447811183,"pre_whaling",4.35639059146849,3.68211435340497,4.35639059146849,3.68211435340497,226134.252565508,174.516085922472,0.639126811422277,0.639126811422277,"Pre-Whaling (1841-1860)"
0.00110704287100476,19126.9151791984,39765639.3136991,21.1743150934443,44022.2675131772,129227.923581004,91564.3212440589,24707.4064492921,299518.436823708,268670141.015173,143.060851535098,101.365629071625,27.3521581707058,331.579750220176,297429.364262691,"pre_whaling",6.75633903168802,4.78719753740741,6.75633903168802,4.78719753740741,110101.008401806,121.886536441654,0.829711434252584,0.829711434252584,"Pre-Whaling (1841-1860)"
0.00158803388508885,5333.02017298436,7729313.77519782,8.46901674456157,12274.4121834982,52533.5481704347,29153.1666571902,7489.87329500016,147801.29906422,76138522.7062687,83.4250545985977,46.2962165092605,11.8941725874823,234.713471174133,120910.554018162,"pre_whaling",9.85061868630376,5.46653973012745,9.85061868630376,5.46653973012745,47200.5279974503,74.9560378540361,0.993463508021442,0.993463508021442,"Pre-Whaling (1841-1860)"
0.00227800719036431,1765.24157295489,1783514.04197058,4.02123299592123,4062.8578117247,18675.090087126,8074.5709577706,2589.98072412189,63167.2396663132,18868400.7422853,42.5419894991742,18.3939307009082,5.89999471245463,143.895426155327,42982.3525616012,"pre_whaling",10.5793396061171,4.57420167385609,10.5793396061171,4.57420167385609,16909.8485141711,38.520756503253,1.02445855859041,1.02445855859041,"Pre-Whaling (1841-1860)"
0.00326776198422312,812.674576488545,572392.235831458,2.65562708659389,1870.44158831451,4856.85514428804,2156.85589503758,972.737130315534,17452.6892183605,3420835.66482498,15.8710466033829,7.04809169925132,3.17867341508739,57.0312343502191,11178.4767397897,"pre_whaling",5.97638376393395,2.65402161878504,5.97638376393395,2.65402161878504,4044.18056779949,13.215419516789,0.776438477228969,0.776438477228969,"Pre-Whaling (1841-1860)"
0.0046875481476536,483.409423731549,237354.159829178,2.26600494877112,1112.60905224514,683.193285207909,678.332603843603,288.713954356899,1104.1487952016,335448.090688258,3.20250141856571,3.17971674064013,1.35336056194743,5.17575063968121,1572.42907613968,"pre_whaling",1.41328085814749,1.40322585895698,1.41328085814749,1.40322585895698,199.78386147636,0.936496469794595,0.150228476797552,0.150228476797552,"Pre-Whaling (1841-1860)"
0.00672420688613729,307.654797378388,105305.268830264,2.06873450708493,708.094413815002,450.228698494352,444.141087224634,198.208336503074,727.436665679871,154106.012758631,3.02743091475235,2.98649655713239,1.33279386120379,4.89143463659334,1036.24071218675,"pre_whaling",1.46342167367737,1.44363452482875,1.46342167367737,1.44363452482875,142.573901115964,0.958696407667423,0.165369482765695,0.165369482765695,"Pre-Whaling (1841-1860)"
0.00964575868307804,203.951323683966,48665.0991323067,1.96726525134987,469.4118025183,311.87568993758,304.868368920324,139.726987314246,522.063531888017,74417.0770437715,3.00827764425637,2.94068671670906,1.34777280114672,5.03569884582723,717.809167064246,"pre_whaling",1.52916727532913,1.49480946440306,1.52916727532913,1.49480946440306,107.924366253614,1.04101239290649,0.184454995405027,0.184454995405027,"Pre-Whaling (1841-1860)"
0.0138366742944791,140.312789618477,23339.5789842823,1.94146236930064,322.942152575785,224.323098801631,218.457785776654,103.185941477552,389.424117659106,37313.8236130556,3.10388565484644,3.02272922888466,1.42775026399407,5.38833467846397,516.299224015495,"pre_whaling",1.59873593427645,1.55693423508049,1.59873593427645,1.55693423508049,84.010309183154,1.16242328554579,0.203776736568497,0.203776736568497,"Pre-Whaling (1841-1860)"
0.0198484703818451,90.7777740859948,10526.4022647678,1.80179996027569,208.93298357963,153.230658519574,147.047127514902,69.2280051703019,277.792366676951,17768.30911655,3.04139418721638,2.91866055521493,1.37407001021696,5.51375356229011,352.673757235311,"pre_whaling",1.68797549909537,1.61985826371555,1.68797549909537,1.61985826371555,62.4528844335791,1.23959422694069,0.227366138566351,0.227366138566351,"Pre-Whaling (1841-1860)"
0.0284722880740333,58.6811920526954,4743.55603379373,1.67078780465202,135.059893889494,105.670385740145,99.4508103682648,45.5969320521551,203.219956398223,8541.97705153729,3.00867766368764,2.8315921220013,1.29824898468108,5.78613714096271,243.209631333152,"pre_whaling",1.80075390502043,1.69476465779629,1.80075390502043,1.69476465779629,46.9891936874497,1.33788985903562,0.255454365237974,0.255454365237974,"Pre-Whaling (1841-1860)"
0.0408430056611436,38.0761856940156,2145.67142847505,1.55514586785543,87.6356703001606,73.84942384144,68.6307276763648,30.2929759644763,149.942862819208,4161.56702300216,3.01623243602813,2.80308519901418,1.23725618881,6.12411719497299,169.970905479706,"pre_whaling",1.93951737799847,1.80245805679931,1.93951737799847,1.80245805679931,35.7732381474244,1.46108656817269,0.287693675214772,0.287693675214772,"Pre-Whaling (1841-1860)"
0.0585885864563713,24.7206197688198,971.122041236748,1.44834616858058,56.896667672687,52.1729044377697,47.0139698836987,20.1303994937125,111.105549947552,2049.55449857945,3.05673672233227,2.75448203918832,1.17941165113867,6.50951711888482,120.080500937067,"pre_whaling",2.1105014730891,1.9018119417458,2.1105014730891,1.9018119417458,27.4522846689499,1.60839055375169,0.324385659619659,0.324385659619659,"Pre-Whaling (1841-1860)"
0.0840443157253079,15.9751068914078,437.48473487076,1.34261692732702,36.7681051824808,37.1482134856266,31.8684473857868,13.4916650869991,83.4473973109957,1017.31878466634,3.12209618281715,2.67836185376643,1.13389776023187,7.01327940606054,85.4998611317841,"pre_whaling",2.32538121579686,1.99488163693773,2.32538121579686,1.99488163693773,21.1731065942188,1.77947925549013,0.366494159955245,0.366494159955245,"Pre-Whaling (1841-1860)"
0.12056011986217,10.2018139506952,194.760645217716,1.22993191270737,23.4803667318814,26.5812042510735,21.2836839460259,9.0558387313067,64.2333925178069,507.456077480241,3.20463317059025,2.56596348764143,1.09177300289882,7.74398550110062,61.1789655258045,"pre_whaling",2.60553705248293,2.08626466321468,2.60553705248293,2.08626466321468,16.3793903003784,1.97470125788288,0.415897253505259,0.415897253505259,"Pre-Whaling (1841-1860)"
0.172941410442158,6.37669875006734,84.8641724262505,1.10279527580139,14.6765296754023,19.0747850640496,13.6658177094222,5.99049795544,50.07823371636,253.856409423775,3.29882023285775,2.36338578951289,1.03600516566466,8.66060037135934,43.9022854955297,"pre_whaling",2.99132604685898,2.14308661033702,2.99132604685898,2.14308661033702,12.6980863139822,2.19602495705635,0.475863752594802,0.475863752594802,"Pre-Whaling (1841-1860)"
0.248081467403285,3.85326399155415,35.7488370760562,0.955923385316993,8.86862395978897,13.7428450158443,8.8897289561096,3.82348308258611,39.5009817758196,127.499888019547,3.40934515782657,2.20537700424914,0.948535293719599,9.79946152281574,31.6303593136438,"pre_whaling",3.56654645151923,2.30706460174925,3.56654645151923,2.30706460174925,9.88958102429013,2.45342177250958,0.552247884744506,0.552247884744506,"Pre-Whaling (1841-1860)"
0.355868581802455,2.21089324681899,14.2989978935242,0.786787444262098,5.08856410156474,9.25025222868813,5.08217594077706,2.17801725788431,30.4644690448276,59.8261979961659,3.29187414193824,1.80858674451489,0.775087912704562,10.8413473943476,21.2902642355284,"pre_whaling",4.18394340929727,2.2986980253747,4.18394340929726,2.2986980253747,7.03935898186914,2.50508669767615,0.621585801768364,0.621585801768363,"Pre-Whaling (1841-1860)"
0.510487336437021,1.21153695731636,5.46234554807706,0.618474274335443,2.78845822953648,1.48385369844718,1.51690877639383,0.640351873151239,2.14461363443552,6.69011505985294,0.757488522182522,0.774362720879224,0.326891522107433,1.09479810192951,3.41521901736153,"pre_whaling",1.22476965270132,1.25205324297649,1.22476965270132,1.25205324297649,0.272316741130813,0.139014247847079,0.088054416890369,0.088054416890369,"Pre-Whaling (1841-1860)"
0.732285270429473,0.62876753108469,1.97622907783006,0.460437201537625,1.44716344468938,0.817523288342752,0.811815680594176,0.324365050209724,1.3147378718969,2.56949224372177,0.598660262286465,0.594480665202793,0.237527748510697,0.962763178065893,1.88160132256023,"pre_whaling",1.30019959353251,1.2911221404733,1.30019959353251,1.2911221404733,0.188755757258062,0.13822306074884,0.114010025934644,0.114010025934644,"Pre-Whaling (1841-1860)"
1.05045057734576,0.230338915539683,0.504683574479624,0.241959646813856,0.530145152189044,0.347917835287869,0.313976778111921,0.143285222633948,0.647404065990256,0.762304608089746,0.36547049094703,0.32981708784083,0.150514044840946,0.680065974895458,0.800763315681208,"pre_whaling",1.51046050760767,1.36310782472981,1.51046050760767,1.36310782472981,0.117578919748187,0.123510844133174,0.179109374725299,0.179109374725299,"Pre-Whaling (1841-1860)"
1.50685321691489,0.0369216746798577,0.0563946516558874,0.0556355442652285,0.0849784622644685,0.0677545350226766,0.0678251163701281,0.0134761153124068,0.121288668696171,0.103489168187568,0.102096139059493,0.102202494789954,0.0203065277100161,0.182764220600149,0.155942985999283,"pre_whaling",1.83508834878607,1.83699999954578,1.83508834878607,1.83699999954578,0.0308328603428189,0.0464605947942642,0.263656977834227,0.263656977834227,"Pre-Whaling (1841-1860)"
2.16155492347296,0.0255912354230881,0.0272491182516658,0.0553168609265319,0.0589004657171853,0.0547638113418509,0.0512300803757042,0.0089632154818876,0.106631637673432,0.0583115877953945,0.118374986034122,0.110736632466019,0.0193744825550232,0.230490141410991,0.126043699694661,"pre_whaling",2.1399440252284,2.00186038418001,2.1399440252284,2.00186038418001,0.0291725759187628,0.0630581251075905,0.330402413605097,0.330402413605097,"Pre-Whaling (1841-1860)"
3.10071321794452,0.0167964260858479,0.0124675970970381,0.0520809003786165,0.0386584431147926,0.0471142962064452,0.0399724241545117,0.00534412694645855,0.103119104074951,0.0349718481544948,0.146087921001478,0.123943023929179,0.0165706050612575,0.319742769027795,0.108437671828591,"pre_whaling",2.80501911333043,2.37981722720116,2.80501911333043,2.37981722720116,0.0303178701205973,0.0940070206228611,0.447935824874055,0.447935824874055,"Pre-Whaling (1841-1860)"
4.44791957656499,0.00817356636177429,0.00422943294196089,0.036355365830889,0.0188121775803167,0.0413363866647307,0.0262070945490346,0.00217257822314571,0.110482951218465,0.0213896196254157,0.183860923470516,0.116567048889541,0.00966345321034859,0.491419281601283,0.0951393078671652,"pre_whaling",5.05732563181362,3.2063230894654,5.05732563181362,3.2063230894654,0.0331628203029565,0.147505557639627,0.703920917948701,0.703920917948701,"Pre-Whaling (1841-1860)"
6.38046383815689,0.000170373212092883,6.14577330066034e-05,0.00108706011874927,0.000392128843023735,0.000159571111800887,0.000156774110691116,0.000115648913625039,0.000213410352035383,5.7561154504027e-05,0.00101813770846005,0.00100029154402387,0.000737893711306695,0.00136165703385009,0.000367266864795506,"pre_whaling",0.936597425385707,0.92018051878747,0.936597425385707,0.92018051878747,-1.08021002919958e-05,-6.89224102892233e-05,-0.0284470403851554,-0.0284470403851554,"Pre-Whaling (1841-1860)"
9.15266521555844,0.000134419357988585,3.38019469894567e-05,0.00123029538215982,0.00030937790442855,0.00013239284173314,0.000131860751412887,8.67280077722374e-05,0.000178265179626109,3.32923463183565e-05,0.00121174735731984,0.00120687731275412,0.00079379241995164,0.00163160150870917,0.000304713700092347,"pre_whaling",0.984923925498757,0.980965490283657,0.984923925498757,0.980965490283657,-2.02651625544521e-06,-1.8548024839977e-05,-0.0065973126617888,-0.0065973126617888,"Pre-Whaling (1841-1860)"
13.1293402287023,0.000110542291236626,1.93781822500218e-05,0.00145134735130596,0.000254422747774336,0.000118221862884098,0.000120140699342951,6.46730354747537e-05,0.000162035271715447,2.07244193989176e-05,0.00155217506027631,0.00157736811698783,0.000849114286370974,0.00212741621140232,0.000272097953330707,"pre_whaling",1.06947179727832,1.08683018959484,1.06947179727832,1.08683018959484,7.67957164747166e-06,0.000100827708970351,0.0291693364083437,0.0291693364083437,"Pre-Whaling (1841-1860)"
18.8338118767848,9.35480503397223e-05,1.14320466821025e-05,0.00176186638153833,0.000215309016577342,0.000118007910040073,0.0001202608047989,4.40015949009362e-05,0.000177724059643231,1.44211657168298e-05,0.00222253877766728,0.00226496937373322,0.000828717760642726,0.0033472215052991,0.000271605522154711,"pre_whaling",1.26146840700072,1.28555116180582,1.26146840700072,1.28555116180582,2.44598597003507e-05,0.000460672396128955,0.100876378248706,0.100876378248706,"Pre-Whaling (1841-1860)"
27.0167779668531,6.95288867596179e-05,5.92323821316677e-06,0.00187844649586707,0.000160026811649906,9.85013682782807e-05,7.42244383476874e-05,2.1484827428428e-05,0.000222517360703634,8.39143406182061e-06,0.00266118959620553,0.00200530517055384,0.000580450812289995,0.00601170212790024,0.000226709510871695,"pre_whaling",1.41669704304096,1.06753382380914,1.41669704304096,1.06753382380914,2.89724815186628e-05,0.000782743100338468,0.151276987436746,0.151276987436746,"Pre-Whaling (1841-1860)"
38.7551015421336,7.06055501360227e-06,4.19312142337116e-07,0.000273632526495976,1.62504846541245e-05,8.25508920759169e-06,7.88756592613296e-06,6.29367304774874e-06,1.17250474670088e-05,4.90253122332554e-07,0.000319926820479587,0.000305683418387556,0.000243911938038492,0.000454405405170262,1.89998095373462e-05,"pre_whaling",1.1691841776869,1.11713114775502,1.1691841776869,1.11713114775502,1.19453419398943e-06,4.62942939836109e-05,0.0678829295131742,0.0678829295131741,"Pre-Whaling (1841-1860)"
55.5935240458296,5.46453047987099e-06,2.26233088625841e-07,0.000303792506631877,1.2577094652483e-05,6.33567989143807e-06,6.24075179533611e-06,5.04431971086444e-06,8.11695462739991e-06,2.6229891765898e-07,0.000352222772391341,0.000346945384998072,0.000280431509140794,0.000451250112257264,1.45821211860696e-05,"pre_whaling",1.15941889514131,1.14204721125161,1.15941889514131,1.14204721125161,8.71149411567073e-07,4.84302657594644e-05,0.0642403738239025,0.0642403738239025,"Pre-Whaling (1841-1860)"
79.747950407875,4.75440283240206e-06,1.37215736966465e-07,0.00037915388129746,1.09426737867817e-05,5.55632020364529e-06,5.57266004759401e-06,4.61066263882795e-06,6.58324002458031e-06,1.60359691519798e-07,0.000443105148050578,0.000444408217115474,0.000367690895468693,0.000524999899003369,1.2788356726743e-05,"pre_whaling",1.16866836898591,1.17210515053865,1.16866836898591,1.17210515053865,8.01917371243226e-07,6.39512667531183e-05,0.0676912896456267,0.0676912896456267,"Pre-Whaling (1841-1860)"
114.397057992117,3.69363067804692e-06,7.43132216994076e-08,0.000422540482877995,8.50121393232815e-06,4.26107371476821e-06,4.29155293863321e-06,3.11392795448875e-06,5.18170733615524e-06,8.57297719355431e-08,0.000487454296857022,0.000490941030397062,0.000356224196792923,0.000592772074632328,9.80723369176125e-06,"pre_whaling",1.15362744307217,1.16187927616587,1.15362744307217,1.16187927616587,5.67443036721285e-07,6.49138139790276e-05,0.0620655787146828,0.0620655787146828,"Pre-Whaling (1841-1860)"
164.100604596346,2.80925944350661e-06,3.94011724278247e-08,0.000461001173147428,6.4657562172109e-06,3.19861709632877e-06,3.29078554337373e-06,1.66203423699758e-06,4.36735212859584e-06,4.48620948963417e-08,0.000524894999379759,0.000540019897264543,0.00027274082315113,0.000716685124787716,7.36189689594832e-06,"pre_whaling",1.13859796884269,1.17140677447223,1.13859796884269,1.17140677447223,3.8935765282216e-07,6.38938262323306e-05,0.0563704047335661,0.0563704047335661,"Pre-Whaling (1841-1860)"
235.399484056154,2.16932258800236e-06,2.1210265671895e-08,0.000510657417967118,4.99288559585804e-06,2.58362744049825e-06,2.43139176978871e-06,7.21187990698814e-07,4.70186799103496e-06,2.52610767588182e-08,0.00060818456648661,0.000572348368146643,0.000169767280917996,0.00110681729918978,5.94644443572872e-06,"pre_whaling",1.19098351475582,1.12080692066535,1.19098351475582,1.12080692066535,4.14304852495885e-07,9.75271485194925e-05,0.0759057501476566,0.0759057501476566,"Pre-Whaling (1841-1860)"
337.676495648558,4.96950467346058e-07,3.38719147684154e-09,0.00016780849232433,1.14377494799052e-06,6.55096852022883e-07,6.46365002641156e-07,2.05572602597701e-07,1.09180545388859e-06,4.46510994451374e-09,0.000221210809301489,0.000218262269001737,6.94170360465453e-05,0.000368677039599081,1.50776267874893e-06,"pre_whaling",1.31823369745761,1.30066283284336,1.31823369745761,1.30066283284336,1.58146384676825e-07,5.3402316977159e-05,0.119992409134563,0.119992409134562,"Pre-Whaling (1841-1860)"
484.391102940098,2.39589511180267e-07,1.13841109688026e-09,0.000116055027573488,5.51436206817074e-07,3.22756726526421e-07,2.95370142119128e-07,7.80417480841795e-08,6.545157169167e-07,1.53358065326145e-09,0.000156340486743469,0.000143074668916658,3.7802728429869e-05,0.000317041590008909,7.42852824080908e-07,"pre_whaling",1.34712377406029,1.23281749966463,1.34712377406029,1.23281749966463,8.31672153461545e-08,4.02854591699804e-05,0.129407500638968,0.129407500638968,"Pre-Whaling (1841-1860)"
694.850674036028,8.7850718238676e-08,2.90992174571677e-10,6.10431307826932e-05,2.0219610864034e-07,1.16368996067789e-07,9.85978168834862e-08,3.3325911908446e-08,2.52781653752542e-07,3.85454642800873e-10,8.08590753545994e-05,6.85107595199713e-05,2.3156532352449e-05,0.000175645502493896,2.67833418360503e-07,"pre_whaling",1.32462202245899,1.12233364576044,1.32462202245899,1.12233364576044,2.85182778291135e-08,1.98159445719062e-05,0.122091971119227,0.122091971119226,"Pre-Whaling (1841-1860)"
996.751295136877,3.60588070677081e-08,8.32629939095347e-11,3.59416626458288e-05,8.29924970163026e-08,3.47550299654861e-08,3.61324918067014e-08,1.84966175796565e-08,4.44345344390139e-08,8.02524565748451e-11,3.46421211306192e-05,3.60151080048522e-05,1.84365275281742e-05,4.42901797508912e-05,7.99917400288929e-08,"pre_whaling",0.963843032860907,1.00204346025244,0.963843032860907,1.00204346025244,-1.30377710222201e-09,-1.29954151520959e-06,-0.0159936875836562,-0.0159936875836562,"Pre-Whaling (1841-1860)"
1429.82252371756,3.22283198339358e-08,5.18779740320609e-11,4.60807776001348e-05,7.41762957558754e-08,3.21994874338154e-08,3.3404748999741e-08,1.68420254365938e-08,4.12952600511371e-08,5.18315624750068e-11,4.60395523850298e-05,4.77628625189613e-05,2.40811073142659e-05,5.90448929438897e-05,7.41099354662386e-08,"pre_whaling",0.99910537067185,1.03650296297998,0.99910537067185,1.03650296297998,-2.88324001204368e-11,-4.12252151050442e-08,-0.000388706480610234,-0.000388706480610282,"Pre-Whaling (1841-1860)"
2051.05572403526,3.39548497987677e-08,3.81023560214506e-11,6.964328903852e-05,7.81500554170257e-08,3.71535730310694e-08,3.8366539031207e-08,1.8447138212219e-08,4.85207522266133e-08,4.1691795884491e-11,7.6204048633737e-05,7.86919094913794e-05,3.78361084222413e-05,9.95187665888919e-05,8.55121965941951e-08,"pre_whaling",1.09420519458218,1.12992810330734,1.09420519458218,1.12992810330734,3.19872323230173e-09,6.56075959521704e-06,0.0390987721970922,0.0390987721970922,"Pre-Whaling (1841-1860)"
2942.20402414699,2.09048928264603e-08,1.63531958078124e-11,6.15064597983732e-05,4.81144385134094e-08,2.87298061435133e-08,2.89613327786412e-08,1.25730281097776e-08,4.03870016718794e-08,2.24743627860501e-11,8.45289512484079e-05,8.52101498459782e-05,3.69924139003009e-05,0.000118826798842235,6.6124160629256e-08,"pre_whaling",1.37431013791894,1.38538537456568,1.37431013791894,1.38538537456568,7.82491331705301e-09,2.30224914500347e-05,0.138084750181996,0.138084750181996,"Pre-Whaling (1841-1860)"
4220.54087476266,6.52111176765382e-11,3.55615768369149e-14,2.75226187642788e-07,1.50089088611212e-10,5.70963240929989e-11,5.76342066554802e-11,4.96862381753331e-11,6.23176242613069e-11,3.11363366966043e-14,2.40977369633198e-07,2.43247524973973e-07,2.09702799132186e-07,2.63014080412947e-07,1.31412181718391e-10,"pre_whaling",0.87556119458356,0.883809520661168,0.87556119458356,0.883809520661168,-8.11479358353933e-12,-3.42488180095895e-08,-0.0577134948789913,-0.0577134948789912,"Pre-Whaling (1841-1860)"
6054.29301617067,9.82506343856804e-11,3.73507566106764e-14,5.94838129595563e-07,2.26132424896709e-10,1.2380510124593e-10,1.27640636713046e-10,7.11253558036517e-11,1.46222676711712e-10,4.70654895279825e-14,7.49552359839536e-07,7.72773815431373e-07,4.30613744914703e-07,8.85274930421498e-07,2.84948264551918e-10,"pre_whaling",1.26009467541895,1.29913295228198,1.26009467541895,1.29913295228198,2.55544668602495e-11,1.54714230243973e-07,0.100403176440856,0.100403176440856,"Pre-Whaling (1841-1860)"
8684.77880283868,1.64637985542627e-11,4.36313608327002e-15,1.42984448698267e-07,3.78928717698841e-11,8.48782310535848e-12,8.72800711011061e-12,5.08331996538952e-12,1.07943872265113e-11,2.24939142308773e-15,7.37148661876617e-08,7.58008111409139e-08,4.41475094834616e-08,9.37468653744377e-08,1.95354669505194e-11,"pre_whaling",0.515544640405046,0.530133254567234,0.515544640405046,0.530133254567234,-7.97597544890421e-12,-6.9269582510605e-08,-0.287733723703054,-0.287733723703055,"Pre-Whaling (1841-1860)"
12458.1652478298,1.50703620117783e-11,2.78417849273638e-15,1.87749060287351e-07,3.46857557419635e-11,7.71243717857718e-12,7.86186228223633e-12,4.87073943043543e-12,9.8105452086019e-12,1.4248364904833e-15,9.60828168342206e-08,9.79443794677804e-08,6.06804767034849e-08,1.22221393380067e-07,1.77508484495788e-11,"pre_whaling",0.511761905424003,0.521677068944453,0.511761905424003,0.521677068944453,-7.35792483320113e-12,-9.166624345313e-08,-0.290932045295047,-0.290932045295047,"Pre-Whaling (1841-1860)"
17871.0229547244,2.00565897686459e-11,2.58306393413213e-15,3.58431776148961e-07,4.61619948603959e-11,1.06796141309899e-11,1.07485104285893e-11,7.17641721470772e-12,1.40798751359363e-11,1.37541458495266e-15,1.90855629282519e-07,1.92086876598413e-07,1.28249916776721e-07,2.5162177175397e-07,2.45800656199516e-11,"pre_whaling",0.532474077307257,0.535909172624761,0.532474077307257,0.535909172624761,-9.37697563765599e-12,-1.67576146866441e-07,-0.273701530342654,-0.273701530342654,"Pre-Whaling (1841-1860)"
25635.6738809449,2.98559548410894e-11,2.68048698984079e-15,7.65377521710387e-07,6.87160903136741e-11,2.15706718685158e-11,1.94885747066432e-11,1.06514047409991e-11,4.6015735205178e-11,1.93662891082975e-15,5.52978709414144e-07,4.99602745583938e-07,2.73055938314204e-07,1.17964438111186e-06,4.9646787186441e-11,"pre_whaling",0.722491442103505,0.652753355582585,0.722491442103505,0.652753355582585,-8.28528297257361e-12,-2.12398812296243e-07,-0.141167292750288,-0.141167292750288,"Pre-Whaling (1841-1860)"
36773.9315760001,1.67873413275437e-12,1.0506772622188e-16,6.17336541322051e-08,3.86375337492932e-12,8.54065606574076e-13,9.09750547354455e-13,2.42431602518329e-13,1.27870934613675e-12,5.34538075900185e-17,3.14073501775701e-08,3.34551043796414e-08,8.91516316286907e-09,4.70231700004247e-08,1.96570666279202e-12,"pre_whaling",0.508755728444488,0.541926520468007,0.508755728444488,0.541926520468007,-8.24668526180297e-13,-3.03263039546351e-08,-0.293490687707117,-0.293490687707117,"Pre-Whaling (1841-1860)"
52751.5699347979,1.33085971800261e-12,5.80663286266964e-17,7.02049394876199e-08,3.06308999540813e-12,6.65197129403093e-13,7.05340221353711e-13,1.93119547600969e-13,1.00618528743132e-12,2.90230101602485e-17,3.50901928921341e-08,3.72078040145661e-08,1.01873593210491e-08,5.30778535572979e-08,1.5310093501867e-12,"pre_whaling",0.499825128377497,0.52998840660104,0.499825128377497,0.52998840660104,-6.65662588599514e-13,-3.51147465954859e-08,-0.301181913793088,-0.301181913793088,"Pre-Whaling (1841-1860)"
75671.2163026369,1.14088676562576e-12,3.47007853825515e-17,8.63322892184824e-08,2.62585063655443e-12,5.67013036409053e-13,6.01378482049553e-13,1.61907440259344e-13,8.65962776166903e-13,1.72460565573723e-17,4.29065661245243e-08,4.55070411949231e-08,1.22517329328711e-08,6.55284565453576e-08,1.30503007612043e-12,"pre_whaling",0.496993263041364,0.527114960194763,0.496993263041364,0.527114960194763,-5.73873729216704e-13,-4.34257230939581e-08,-0.303649498276307,-0.303649498276307,"Pre-Whaling (1841-1860)"
108549.05330397,1.16959388653478e-12,2.47991346142374e-17,1.26958309133461e-07,2.69192258513318e-12,5.97050129940823e-13,6.31582742450405e-13,1.62300908818013e-13,9.26100442455149e-13,1.26593740907094e-17,6.48092263800884e-08,6.85577087761163e-08,1.76176100025692e-08,1.00527326292894e-07,1.3741630729673e-12,"pre_whaling",0.510476445554737,0.540001747377144,0.510476445554737,0.540001747377144,-5.72543756593955e-13,-6.21490827533722e-08,-0.29202429236572,-0.29202429236572,"Pre-Whaling (1841-1860)"
155711.742838438,3.27853272521204e-12,4.84602481812653e-17,5.10506044595622e-07,7.54582970268809e-12,2.51442306511968e-12,2.6527882978329e-12,3.80425359081627e-13,4.32542363061767e-12,3.71658836379365e-17,3.91525197702954e-07,4.13070289236976e-07,5.92366956825389e-08,6.73519252038043e-07,5.78716451539369e-12,"pre_whaling",0.766935478723049,0.80913888015601,0.766935478723049,0.80913888015601,-7.64109660092363e-13,-1.18980846892669e-07,-0.115241171139946,-0.115241171139946,"Pre-Whaling (1841-1860)"
223365.806700198,4.15945765008653e-13,4.28595386923066e-18,9.29080613446886e-08,9.5733554348054e-13,7.79928761801539e-13,7.27095705814654e-13,3.91442275804333e-14,1.76249764163849e-12,8.0364772900093e-18,1.74209417048487e-07,1.6240831887754e-07,8.74348197115962e-09,3.93681707531778e-07,1.79507423291075e-12,"pre_whaling",1.87507321245431,1.74805411421734,1.87507321245431,1.74805411421734,3.63982996792886e-13,8.13013557037986e-08,0.273018229473962,0.273018229473962,"Pre-Whaling (1841-1860)"
320414.393245838,1.75493123949048e-15,1.26059495546611e-20,5.6230522828951e-10,4.03912767784437e-15,1.11326521663349e-15,1.05165436418536e-15,9.73122085392719e-16,1.65416135449642e-15,7.99676069696902e-21,3.56706198909316e-10,3.36965195004791e-10,3.11802322545233e-10,5.30017106731682e-10,2.56227722665149e-15,"pre_whaling",0.634364009017646,0.599256734691608,0.634364009017646,0.599256734691608,-6.41666022856993e-16,-2.05599029380193e-10,-0.197661464921906,-0.197661464921906,"Pre-Whaling (1841-1860)"
459628.91507784,3.00298670664381e-15,1.50374274197718e-20,1.38025952196787e-09,6.91163645051148e-15,2.4994316404857e-15,2.49411985765958e-15,1.57769912863856e-15,3.3090952495621e-15,1.25158802073055e-20,1.14881105322767e-09,1.14636960425017e-09,7.25156138815394e-10,1.52095585944546e-09,5.75266044092806e-15,"pre_whaling",0.832315252996611,0.830546419716607,0.832315252996611,0.830546419716607,-5.03555066158107e-16,-2.314484687402e-10,-0.079712146420083,-0.079712146420083,"Pre-Whaling (1841-1860)"
659329.743072884,1.55726751724121e-15,5.4361074673137e-21,1.02675279203839e-09,3.58418733974053e-15,8.55137905044819e-16,7.88265777572156e-16,7.05438311980917e-16,1.40228608464105e-15,2.98511431063075e-21,5.63817855225085e-10,5.19727072599797e-10,4.65116460992147e-10,9.24568923901062e-10,1.96817465147136e-15,"pre_whaling",0.549127170237101,0.506185205075501,0.549127170237101,0.506185205075501,-7.02129612196388e-16,-4.62934936813308e-10,-0.260327067323009,-0.260327067323009,"Pre-Whaling (1841-1860)"
