"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1991-2000",1991,2000,"spectrum_slope","structural","absolute",2111,0.00375617701729247,0.0121810167447061,0.0400416636145018,-0.0102861629261136,-0.000375956199044181,0.0186138639896626,0.0743745391582593,0.083695270400646,-1.36452013907467,-1.38326123696937,-1.33960814417466,2111,0.103268593083847,0.04405495026054,0.0227380388441497,0.0805305542396968,-1.37155434443264,0.0448792028427867
"2001-2010",2001,2010,"spectrum_slope","structural","absolute",2111,0.00728875439462695,0.0157602682106342,0.0413361816060063,-0.0101365031813814,0.00297982117890827,0.0220713220544035,0.0790172653242869,0.162408285640895,-1.36145671014085,-1.38104537644257,-1.33488071187054,2111,0.106584557081952,0.0435812411179536,0.0208432022738039,0.0857413548081478,-1.37155434443264,0.0448792028427867
"1841-1850",1841,1850,"spectrum_intercept","structural","absolute",2111,-2.58950739961961e-05,-0.000208493630016888,0.00517750853891772,-0.0060229334262516,-0.00114271350368433,0.000948342193748175,0.00597948575124008,-6.84212055174186e-05,29.0581422690654,28.8148722132163,29.2778015665242,2111,0.098531501657982,0.0222643297015632,0.0497394599715775,0.0487920416864045,29.0570903212911,0.378465620422366
"1851-1860",1851,1860,"spectrum_intercept","structural","absolute",2111,2.58950739961961e-05,0.000208493630016926,0.00517750853891762,-0.0059794857512383,-0.000948342193746399,0.00114271350368256,0.00602293342625515,6.84212055174186e-05,29.0564092706448,28.8171164893514,29.2786387997212,2111,0.101847465656087,0.0203694931312174,0.0516342965419233,0.0502131691141639,29.0570903212911,0.378465620422366
"1861-1870",1861,1870,"spectrum_intercept","structural","absolute",2111,0.00306403980329506,0.00195188215408889,0.0164422980354217,-0.0198772776297904,-0.000709791333685317,0.00561595385247138,0.0149730197134303,0.0080959528103916,29.0613709037705,28.8159879103136,29.2837930134516,2111,0.107058266224538,0.0194220748460445,0.0525817148270962,0.054476551397442,29.0570903212911,0.378465620422366
"1871-1880",1871,1880,"spectrum_intercept","structural","absolute",2111,-0.00121759334249916,-0.00176815700301509,0.0275522138363282,-0.032402532530698,-0.00481695699330231,0.00106492994602014,0.0230392732995313,-0.00321718348192453,29.055657065111,28.8145492181355,29.2787436417339,2111,0.103268593083847,0.0189483657034581,0.0535291331122691,0.0497394599715775,29.0570903212911,0.378465620422366
"1881-1890",1881,1890,"spectrum_intercept","structural","absolute",2111,0.0019082461931923,0.000235606958517496,0.0407873194435337,-0.045569483539289,-0.00495961674921652,0.0053978238579635,0.0302522161084475,0.00504205954311702,29.0615791977283,28.8164013338927,29.2819108157477,2111,0.108005684509711,0.019895783988631,0.0540028422548555,0.0540028422548555,29.0570903212911,0.378465620422366
"1891-1900",1891,1900,"spectrum_intercept","structural","absolute",2111,-0.00213510842377573,-0.00274631663555856,0.055822148606147,-0.0567694496740589,-0.00880167466958426,0.000856476689957475,0.0409949963745291,-0.00564148580099022,29.055933337532,28.8181486715662,29.2759332170463,2111,0.10279488394126,0.0194220748460445,0.054476551397442,0.0483183325438181,29.0570903212911,0.378465620422366
"1901-1910",1901,1910,"spectrum_intercept","structural","absolute",2111,0.00104948067473032,6.36510846287472e-05,0.0759350656523688,-0.069251168879946,-0.00861824212108608,0.00536553484300661,0.050493579092338,0.00277298813445486,29.0630620838309,28.8193358462172,29.2793899876897,2111,0.108005684509711,0.0213169114163903,0.0554239696826149,0.0525817148270962,29.0570903212911,0.378465620422366
"1911-1920",1911,1920,"spectrum_intercept","structural","absolute",2111,-0.00286192309740585,-0.00176534564852834,0.107169896688372,-0.0791931771096994,-0.0126598067909978,0.00069920156586889,0.057768471319056,-0.00756191036377876,29.0644126466268,28.8216167960999,29.2779883356585,2111,0.103742302226433,0.0213169114163903,0.054476551397442,0.049265750828991,29.0570903212911,0.378465620422366
"1921-1930",1921,1930,"spectrum_intercept","structural","absolute",2111,0.000316246454037383,0.00209326119786895,0.133632911217369,-0.0908283066753466,-0.0119714454461324,0.00516698096946477,0.068306956967211,0.000835601536764299,29.0691165045021,28.8239581044636,29.2822895429299,2111,0.111321648507816,0.0222643297015632,0.0558976788252013,0.0554239696826149,29.0570903212911,0.378465620422366
"1931-1940",1931,1940,"spectrum_intercept","structural","absolute",2111,-0.00125839153542984,0.00981923199273738,0.170323405630835,-0.0951650974352383,-0.0123421545485876,0.00636459849799742,0.115570453329529,-0.00332498242251298,29.0789046957564,28.828584976757,29.2896184483859,2111,0.118900994789199,0.0274751302700142,0.0563713879677878,0.0625296068214116,29.0570903212911,0.378465620422366
"1941-1950",1941,1950,"spectrum_intercept","structural","absolute",2111,-0.00412153595924636,-0.0044871797135564,0.210302315904174,-0.17427074250355,-0.0296918384329192,0.0040820393425971,0.109309120655997,-0.0108901198334653,29.0644382205103,28.8081181572118,29.2796909321357,2111,0.115585030791094,0.0260540028422549,0.05873993368072,0.0568450971103742,29.0570903212911,0.378465620422366
"1951-1960",1951,1960,"spectrum_intercept","structural","absolute",2111,-0.00975987920436339,-0.0168044461242564,0.231896637094721,-0.232561708534845,-0.0416430146486135,-0.000674924192470172,0.0975372704066562,-0.025788020569666,29.0448294019003,28.793329459476,29.2693249267276,2111,0.111321648507816,0.0307910942681194,0.0634770251065846,0.0478446234012316,29.0570903212911,0.378465620422366
"1961-1970",1961,1970,"spectrum_intercept","structural","absolute",2111,-0.00785640443842084,-0.0185040550382109,0.24851988499568,-0.268981657520477,-0.0446396547478081,0.00297273243067941,0.0960408922762497,-0.0207585683202958,29.0502119488688,28.7917299210908,29.2727329829019,2111,0.118427285646613,0.0378967314069162,0.0677404073898626,0.0506868782567504,29.0570903212911,0.378465620422366
