"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1971-1980",1971,1980,"mean_tl","structural","climate",2111,-0.00248806738208973,-0.00647857433047955,0.0248537598317922,-0.0351104932038944,-0.0104256916733356,-0.000675219990543985,0.000122034687398687,-0.0294832594580272,3.50483952236005,3.4707934514451,3.55335379485088,2111,0.0966366650876362,0.0222643297015632,NA,NA,3.52624380179621,0.0843891560101007
"1981-1990",1981,1990,"mean_tl","structural","climate",2111,-0.0028877502359097,-0.00604977983726935,0.0269281586227434,-0.0378780978086672,-0.0106623387874187,-0.000506540320649229,0.00467191052624427,-0.034219446815703,3.50064671920217,3.46717611139588,3.5479598450403,2111,0.104689720511606,0.0236854571293226,NA,NA,3.52624380179621,0.0843891560101007
"1991-2000",1991,2000,"mean_tl","structural","climate",2111,-0.0110519116080821,-0.013706392224056,0.0299734412532848,-0.0474902594240925,-0.0197433358480161,-0.0062743134885459,-0.00405461407245911,-0.13096364664151,3.49759936373495,3.46499215300289,3.54051034375053,2111,0.107531975367125,0.0255802936996684,NA,NA,3.52624380179621,0.0843891560101007
"2001-2010",2001,2010,"mean_tl","structural","climate",2111,-0.000898727008509237,-0.00406257979336941,0.0318408612576248,-0.0398701740124001,-0.0099984614970563,0.00166618672380192,0.00744175872142772,-0.0106497925918546,3.50579282818603,3.47170208824297,3.55428443893301,2111,0.0999526290857414,0.0246328754144955,NA,NA,3.52624380179621,0.0843891560101007
"1841-1850",1841,1850,"htl_indicator","structural","climate",2111,0.000102127829523929,5.68306154691716e-05,0.000475271540663874,-0.000750640897557206,-0.000196392423106505,0.000322677356791992,0.000756092895472599,0.00141569992052312,0.184290607131421,0.142481896711543,0.231672938672325,2111,0.101847465656087,0.0213169114163903,NA,NA,0.184168323519962,0.0721394612257883
"1851-1860",1851,1860,"htl_indicator","structural","climate",2111,-0.000102127829523901,-5.68306154691715e-05,0.000475271540663874,-0.000756092895472626,-0.000322677356791978,0.000196392423106505,0.000750640897557213,-0.00141569992052274,0.183965824386049,0.143082269089886,0.231094083128011,2111,0.0990052108005685,0.019895783988631,NA,NA,0.184168323519962,0.0721394612257883
"1861-1870",1861,1870,"htl_indicator","structural","climate",2111,0.000180311387949397,0.000403201648838251,0.00123089872955471,-0.00109030138634303,-0.000398871653970935,0.00106463354654098,0.00250716087528813,0.0024994834295344,0.184133320228639,0.143333668849991,0.231591019775601,2111,0.0975840833728091,0.0203694931312174,NA,NA,0.184168323519962,0.0721394612257883
"1871-1880",1871,1880,"htl_indicator","structural","climate",2111,0.000245076935876914,0.000746282458552441,0.00185177851599087,-0.00136984989082709,-0.000190282474387293,0.00160646525249167,0.00412571965529752,0.00339726595836156,0.184686436149935,0.144091879983223,0.23146828368201,2111,0.0956892468024633,0.0175272382756987,NA,NA,0.184168323519962,0.0721394612257883
"1881-1890",1881,1890,"htl_indicator","structural","climate",2111,0.000618545031748519,0.00116570740225364,0.00256865939033197,-0.00173121100868492,-0.000254127059600845,0.00236800441339396,0.00567469043230339,0.00857429513941812,0.184394633400787,0.144467643824612,0.231836680522268,2111,0.0952155376598768,0.0184746565608716,NA,NA,0.184168323519962,0.0721394612257883
"1891-1900",1891,1900,"htl_indicator","structural","climate",2111,0.000542884282943107,0.0015088701048531,0.00331428157507795,-0.00208445226383805,-0.000106473554297215,0.00290797523940284,0.00756544872402495,0.00752548291487707,0.18494022475173,0.145406350035651,0.231638649070895,2111,0.0918995736617717,0.01468498342018,NA,NA,0.184168323519962,0.0721394612257883
"1901-1910",1901,1910,"htl_indicator","structural","climate",2111,0.000953609391495192,0.00195436858081867,0.0041037609134179,-0.00237893144730961,-0.000146537791772969,0.0035767647320213,0.00901557380185374,0.0132189702458479,0.184673985178176,0.145335959483727,0.232254393305888,2111,0.0909521553765988,0.0151586925627665,NA,NA,0.184168323519962,0.0721394612257883
"1911-1920",1911,1920,"htl_indicator","structural","climate",2111,0.000858416551143187,0.00235677340710894,0.00540898668106778,-0.00270556086871596,-2.57124063379605e-05,0.00421559999469609,0.0110990926468222,0.011899403413292,0.185332092390646,0.146303011807007,0.232325326577819,2111,0.0843202273803884,0.0127901468498342,NA,NA,0.184168323519962,0.0721394612257883
"1921-1930",1921,1930,"htl_indicator","structural","climate",2111,0.00124759991769063,0.00292478503907456,0.00765783811466865,-0.00309425056235618,-4.09163704917365e-05,0.00480359222188204,0.0125898268978226,0.0172942782839172,0.185687757979426,0.146631262244681,0.23274037413562,2111,0.0843202273803884,0.0137375651350071,NA,NA,0.184168323519962,0.0721394612257883
"1931-1940",1931,1940,"htl_indicator","structural","climate",2111,0.00114135687888045,0.00355115221717027,0.0119224370430957,-0.00333928570889852,6.30697071198894e-05,0.00549608972104154,0.0146088054881696,0.0158215331731981,0.189954760685676,0.151152303771254,0.234856142945425,2111,0.0810042633822833,0.0132638559924207,NA,NA,0.184168323519962,0.0721394612257883
"1941-1950",1941,1950,"htl_indicator","structural","climate",2111,0.00154503438116646,0.00436079704162648,0.0168592089958544,-0.0036279115720303,5.71132393048929e-05,0.00607121341936216,0.0161731334542384,0.0214173263136895,0.19193447424525,0.15541599111199,0.235497369472928,2111,0.0828990999526291,0.01468498342018,NA,NA,0.184168323519962,0.0721394612257883
"1951-1960",1951,1960,"htl_indicator","structural","climate",2111,0.00142275798109348,0.00499816321897618,0.0206615345249308,-0.00394551594834541,0.000162747999415624,0.00676643603597455,0.0180104209544776,0.01972232612939,0.192836958235868,0.156913010454189,0.234702736086672,2111,0.0805305542396968,0.0142112742775936,NA,NA,0.184168323519962,0.0721394612257883
"1961-1970",1961,1970,"htl_indicator","structural","climate",2111,0.00185120861859997,0.00557646262321102,0.0224599714572365,-0.00413077859580273,0.000158800298428477,0.00730473694908738,0.0195434568954892,0.0256615254278917,0.193767893169597,0.158009625576978,0.23549014297046,2111,0.0781620085267646,0.0156324017053529,NA,NA,0.184168323519962,0.0721394612257883
"1971-1980",1971,1980,"htl_indicator","structural","climate",2111,0.00170816975984661,0.00609598927142424,0.023955866219894,-0.0045016836938355,0.000242390858115005,0.00801572965094006,0.0213530520772437,0.0236787152388099,0.196590621661356,0.162181741614116,0.235822381318436,2111,0.0748460445286594,0.0137375651350071,NA,NA,0.184168323519962,0.0721394612257883
"1981-1990",1981,1990,"htl_indicator","structural","climate",2111,0.002697697657528,0.00692650364212648,0.0262744807615383,-0.00472062135614733,-0.000193928371771859,0.00898269271243379,0.0230784567505795,0.0373955892058095,0.197833393522447,0.162262912598613,0.239338137366865,2111,0.0819516816674562,0.0175272382756987,NA,NA,0.184168323519962,0.0721394612257883
"1991-2000",1991,2000,"htl_indicator","structural","climate",2111,-0.0019766558931775,0.00281644106914274,0.029966003946356,-0.0133718506101037,-0.0053017989396193,0.00544936106160798,0.0221029127129972,-0.0274004803971406,0.195927639501767,0.161839775839677,0.233494363490353,2111,0.0677404073898626,0.0123164377072477,NA,NA,0.184168323519962,0.0721394612257883
"2001-2010",2001,2010,"htl_indicator","structural","climate",2111,0.00487878104876135,0.00998136350926649,0.0321288932022724,-0.0035057668544812,0.0019820981282667,0.0112185237194873,0.0270390164838337,0.0676298514829675,0.202276199673313,0.166367507886666,0.244611526223176,2111,0.0814779725248697,0.0180009474182852,NA,NA,0.184168323519962,0.0721394612257883
"1841-1850",1841,1850,"large_fish_indicator","structural","climate",2111,0.000702386437320568,0.000631791614879524,0.000582236790299565,-0.000228624913546999,0.00043261346961268,0.000896732655684823,0.0013372508504384,0.0162736651726564,0.487808249193826,0.46341753616105,0.514110063714259,2111,0.104689720511606,0.0236854571293226,NA,NA,0.487265092732339,0.0431609247129371
"1851-1860",1851,1860,"large_fish_indicator","structural","climate",2111,-0.000702386437320568,-0.000631791614879523,0.000582236790299565,-0.00133725085043834,-0.000896732655684768,-0.000432613469612653,0.000228624913547054,-0.0162736651726564,0.486555949682278,0.462130038105975,0.512213202000098,2111,0.098531501657982,0.0194220748460445,NA,NA,0.487265092732339,0.0431609247129371
"1861-1870",1861,1870,"large_fish_indicator","structural","climate",2111,-0.000387160328960967,-0.000316747829718323,0.00122379587596971,-0.00197375610088066,-0.000924629506336455,0.000127945973644322,0.00145656638295122,-0.00897015834428865,0.486860272281593,0.462564606094495,0.512811094480308,2111,0.100426338228328,0.0208432022738039,NA,NA,0.487265092732339,0.0431609247129371
