"Year","Species","min_biomass_t","median_biomass_t","max_biomass_t","q05_biomass_t","q95_biomass_t","ObsBiomass_t"
1888,"shelf and coastal fishes",1272564.51561502,4890481.01976817,7577277.54414816,2629616.86566613,6274551.22657387,4027900
1888,"small divers",11066.5479931974,37806.7039131806,48155.5796561144,22159.9097632277,42744.6631141637,23589.46
1888,"sperm whales",10937.159754847,24461.3261313542,13551572.5535469,14634.2325347654,2713737.70299752,16217.75
1888,"squids",41776.5387038894,141679.865613901,432097.813758517,91089.2023517442,300008.091657619,221151.2
1888,"toothfishes",2249.84977006321,1029274.39965268,2771295.04608408,155875.87182237,1829691.31004067,1105756
1889,"antarctic krill",146313.511050456,13248797.6201562,57917493.7253036,1725489.07443309,36485462.9650223,5897364
1889,"baleen whales",108536.433566354,866771.698071285,110046989.1575,177472.497594977,18783897.0231707,187241.3
1889,"bathypelagic fishes",316982.854866025,2397354.87925075,7697930.25663446,1003296.80999636,4513587.49158537,1769209
1889,"flying birds",3958.4953181764,6024.07884279112,6610.41282624982,5444.31166290503,6296.69621149157,4423.023
1889,"large divers",2294.55176986811,18583.1353355479,3461052.62638826,5776.02061184938,262582.063207073,16217.75
1889,"leopard seals",558.585775680649,3311.13390363765,32623.8485592863,1914.76398386218,4656.19050442022,2948.682
1889,"medium divers",65370.7221450767,416683.385830568,1612076.36541509,157688.320633948,847772.062944555,390700.4
1889,"mesopelagic fishes",20842.4906199368,1784774.09234371,4687829.88987849,516791.031197515,3590012.74528325,1769209
1889,"mesozooplankton",4979236.63556632,17029612.3511235,28506638.815362,8225672.60990444,24398708.2158027,12974200
1889,"minke whales",2098.70772356646,26840.8517630846,202179480.441761,7353.30037741496,20443780.2685949,20640.77
1889,"orca",4656.64759874488,8954.60847821624,316351.154616478,6936.3544681389,18864.2241719903,8846.046
1889,"other krill",181716.292745508,11466033.7530677,127400183.991718,1394171.03463788,78550073.4400667,2801248
1889,"other macrozooplankton",1394073.6240453,19044701.5521747,38111934.0641717,7917421.6095663,28315283.7094326,14743410
1889,"salps",104609.986763592,1076211.80465172,2899326.90240398,416267.907693129,2077786.58761152,961270.3
1889,"shelf and coastal fishes",1276840.27426446,4889757.80802261,7576170.27166534,2639227.86646734,6275970.98038574,4027900
1889,"small divers",11098.4946479823,37857.3660017363,48146.4681691566,22208.8078019095,42742.634043726,23589.46
1889,"sperm whales",10945.2833817603,24450.0779386373,13527117.4448548,14639.9906022861,2708866.21809794,16217.75
1889,"squids",41379.9019837777,141580.292782365,432088.580120703,90996.7169268,299881.817325431,221151.2
1889,"toothfishes",2261.94235638061,1029443.56544914,2771596.36767428,156254.364664649,1829669.00455321,1105756
1890,"antarctic krill",146773.280163345,13234675.8388385,57662703.0420332,1729878.291172,36297073.4087976,5897364
1890,"baleen whales",108624.089104318,865930.803909213,109906496.548911,177510.090390398,18760123.6570676,187241.3
1890,"bathypelagic fishes",317177.524272402,2394469.35576254,7682570.52634575,1000233.4935,4502220.93264554,1769209
1890,"flying birds",3959.07564424405,6025.02766979807,6609.73947645238,5450.3803026559,6296.30510358047,4423.023
1890,"large divers",2303.69866664171,18576.1118973591,3442123.82328591,5784.7468318445,260905.333513528,16217.75
1890,"leopard seals",563.948114029968,3310.93124532783,32349.5570283781,1918.65604552663,4655.20415079899,2948.682
1890,"medium divers",65603.3691162546,416599.803793701,1606164.79511201,157838.882415915,846981.164079678,390700.4
1890,"mesopelagic fishes",20720.693708735,1795575.84431138,4691504.17867633,515381.769351022,3590740.41447009,1769209
1890,"mesozooplankton",4810376.14394613,17194163.8730044,28537755.5663063,8729067.77336933,24353396.7942075,12974200
1890,"minke whales",2096.11624179885,26825.5778650269,201509477.574801,7359.87337095846,20372802.4835487,20640.77
1890,"orca",4666.46030298027,8955.56776789932,315514.2048258,6942.13346279001,18838.3578074158,8846.046
1890,"other krill",184748.441177151,11345250.6850495,125120961.530528,1426459.88196782,76120919.7605309,2801248
1890,"other macrozooplankton",1417133.63415437,18535202.9380691,37465627.6483335,7903428.43577508,27718751.9248856,14743410
1890,"salps",105183.278217526,1078802.62245889,2893113.44580172,420007.505055488,2079108.78419416,961270.3
1890,"shelf and coastal fishes",1273350.70020796,4888886.63844402,7572587.88587105,2636177.58480961,6275000.82192157,4027900
1890,"small divers",11120.0579947355,37901.6952496807,48135.4887604711,22257.9113805983,42736.3235631178,23589.46
1890,"sperm whales",10953.3892167004,24438.8689713138,13502706.530101,14645.7863237819,2704003.58198393,16217.75
1890,"squids",40761.9202821081,141360.014064955,431755.843284831,91066.6265181515,299557.791759854,221151.2
1890,"toothfishes",2273.58513014428,1029530.45326546,2771718.18031813,156615.610930296,1829562.31370778,1105756
1891,"antarctic krill",149805.622278533,13303309.3161921,57548451.6243948,1736615.23107497,36260884.7559193,5897364
1891,"baleen whales",108708.659903039,865091.110409992,109766179.998187,177544.448642217,18736380.2158999,187241.3
1891,"bathypelagic fishes",320737.339448839,2399436.65393937,7678563.50885173,1005141.87999856,4506866.6619738,1769209
1891,"flying birds",3958.91898027223,6024.82193046109,6609.05002834924,5452.35625862371,6295.3228241569,4423.023
1891,"large divers",2313.801297038,18570.1550679055,3423285.36650357,5796.01298418074,259242.075975796,16217.75
1891,"leopard seals",569.633825434855,3312.51364509563,32078.2501753954,1923.50102451793,4652.16584716255,2948.682
1891,"medium divers",65856.2940663397,416347.044932502,1600290.49362889,158052.069811191,846416.60381291,390700.4
1891,"mesopelagic fishes",20708.3730452022,1801668.89610844,4695316.99083078,519581.120514151,3592693.99437823,1769209
1891,"mesozooplankton",5068661.34672323,17492508.6480557,29064848.5831903,9129733.90759855,24857316.7599992,12974200
1891,"minke whales",2097.14301941299,26819.3553881376,200841676.172536,7364.07038469224,20302057.724245,20640.77
1891,"orca",4676.14196307444,8956.37355082911,314679.518168351,6947.72377556751,18812.0555333891,8846.046
1891,"other krill",188390.791074715,11520336.2969407,124088029.939736,1475864.98134496,76012700.8600112,2801248
1891,"other macrozooplankton",1456442.49095293,18868339.9638672,38240852.9392082,7937066.93090429,28522089.6957351,14743410
1891,"salps",106205.357354414,1081221.57142555,2892487.77976723,424712.315284852,2078655.2271817,961270.3
1891,"shelf and coastal fishes",1277561.83992481,4892094.52806437,7571399.15423757,2639094.90416474,6275383.54552078,4027900
1891,"small divers",11139.8875457945,37916.8878576057,48125.9826481954,22291.6163083007,42732.8131167208,23589.46
1891,"sperm whales",10961.4759953483,24427.3446940148,13478339.3736029,14651.2345429376,2699149.12004847,16217.75
1891,"squids",40520.0989669325,141311.95008548,431456.435495604,91227.0983311185,299379.219391887,221151.2
1891,"toothfishes",2279.99456320623,1030688.62229435,2771871.74949814,156978.740719787,1829556.91402697,1105756
1892,"antarctic krill",156035.871236972,13516626.6511021,57507965.9285158,1772303.07520958,36323332.3949156,5897364
1892,"baleen whales",108793.946131184,864252.500313919,109626043.934514,177579.292109208,18712667.1576471,187241.3
1892,"bathypelagic fishes",327010.839757272,2413577.32069891,7678200.40085895,1017570.34053153,4512973.3641856,1769209
1892,"flying birds",3959.1540258247,6025.06934568225,6608.44269696756,5455.62504678925,6294.81567288608,4423.023
1892,"large divers",2323.98691839919,18565.6766723975,3404536.89639438,5806.88730652474,257588.075495818,16217.75
1892,"leopard seals",575.459742093631,3314.20371392348,31809.7377604125,1927.67412442574,4651.09878173582,2948.682
1892,"medium divers",66111.7838266767,416239.049228883,1594445.47689316,158089.50985459,845854.529262226,390700.4
1892,"mesopelagic fishes",21077.3766858283,1816003.61269099,4697862.62013687,527214.946589833,3602485.16931972,1769209
1892,"mesozooplankton",6144798.97941881,18005685.2506333,29586491.043429,9921170.0415556,25309264.8302101,12974200
1892,"minke whales",2098.05750214705,26812.3672642214,200176076.827037,7369.35573529909,20231546.3303507,20640.77
1892,"orca",4685.95553776705,8957.21357865067,313847.111706735,6953.36389135361,18785.9111517302,8846.046
1892,"other krill",202295.376263466,11824375.5375137,123317534.567366,1584132.61790798,75818742.057942,2801248
1892,"other macrozooplankton",1535084.1852389,19637353.2812388,39098068.1252563,8253100.06762898,29433795.8819461,14743410
1892,"salps",109026.355769244,1090155.85888858,2895136.39190638,434709.006477929,2088222.95960374,961270.3
1892,"shelf and coastal fishes",1284246.21831654,4894949.4920118,7570681.82206308,2643998.20523379,6275578.27982003,4027900
1892,"small divers",11167.1717193681,37925.8262522725,48117.5240634943,22333.8334563483,42729.8850876402,23589.46
1892,"sperm whales",10969.5520261806,24415.9050211778,13454016.2932553,14656.607292605,2694303.54376076,16217.75
1892,"squids",40435.9599580334,141247.775732541,431197.81151449,91499.5441983858,299249.393546749,221151.2
1892,"toothfishes",2289.04630462067,1031411.20782009,2771990.83935308,157447.055524395,1829603.86287754,1105756
1893,"antarctic krill",158105.402399189,13631860.6973927,57286984.0776177,1809365.9936595,36261379.8967721,5897364
1893,"baleen whales",108880.055553251,863414.944533563,109486088.116523,177614.716485552,18688984.4486944,187241.3
1893,"bathypelagic fishes",335420.400239265,2431613.74919943,7677744.14974164,1029974.74921328,4520658.67827942,1769209
1893,"flying birds",3959.60659230902,6025.41032445646,6607.87752574294,5458.84072653498,6294.7447228845,4423.023
1893,"large divers",2334.08743324236,18557.5194105367,3385877.98248559,5813.94973799275,255786.746664044,16217.75
1893,"leopard seals",581.381473064351,3315.28022460828,31543.9157293619,1930.65433399575,4650.0783103042,2948.682
1893,"medium divers",66366.5621320621,416120.085172661,1588627.50416109,158108.517973338,844595.088791132,390700.4
1893,"mesopelagic fishes",21804.6977561023,1835976.34600448,4699502.57047595,535146.651649541,3614712.39744061,1769209
1893,"mesozooplankton",5932309.9340352,17696631.1030183,28980846.4950494,9500248.72109443,24773395.7486802,12974200
1893,"minke whales",2097.94392488093,26802.9976532198,199512672.007501,7381.05748897137,20161267.3847755,20640.77
1893,"orca",4695.96206573826,8958.11520460618,313016.979416472,6959.10507408196,18760.0506171623,8846.046
1893,"other krill",213428.321204831,11649108.0720523,121132732.254404,1652662.7558226,73699196.4922557,2801248
1893,"other macrozooplankton",1618680.64728094,19579293.2688917,38608290.3037262,8546082.95841569,28895007.5788304,14743410
1893,"salps",112127.863149065,1093189.01383339,2896086.49278439,440622.104707972,2091244.74350635,961270.3
1893,"shelf and coastal fishes",1289493.05112827,4900547.95970417,7569426.78007121,2648945.98408504,6278919.65797165,4027900
1893,"small divers",11198.6545212022,37936.6220001228,48109.487129134,22387.4717514022,42726.4631258552,23589.46
1893,"sperm whales",10977.6172031965,24404.6401012725,13429737.284816,14660.2855217406,2689466.98526353,16217.75
1893,"squids",40385.6418929797,141360.469328298,430916.835759426,91854.4628303631,299123.402571734,221151.2
1893,"toothfishes",2303.0328968652,1032719.69433795,2772043.18952352,158131.747895222,1829703.30173646,1105756
1894,"antarctic krill",156539.367833086,13549149.231807,57134823.1033501,1802552.65768057,36061414.6388251,5897364
1894,"baleen whales",108958.657653171,862578.663977275,109346302.617307,177642.82767582,18665331.0311236,187241.3
1894,"bathypelagic fishes",343826.129876938,2452837.06904286,7688157.27763884,1045104.01974249,4543343.10773854,1769209
1894,"flying birds",3958.56291959978,6024.78619903501,6607.19694241241,5456.05257963589,6293.00045582168,4423.023
1894,"large divers",2345.92357148772,18553.0617485984,3367308.45672343,5819.30143437405,252273.31550144,16217.75
1894,"leopard seals",587.78718773891,3317.61365606549,31281.0381058603,1934.30006497537,4649.24715077764,2948.682
1894,"medium divers",66658.8277889358,416073.723664959,1582850.69472368,158208.639407461,843204.055615563,390700.4
1894,"mesopelagic fishes",22192.6664946965,1843796.80883294,4700925.18943959,542833.031564009,3630665.56068954,1769209
1894,"mesozooplankton",4912848.43371489,17278578.0871948,28785995.8115978,8836462.02199156,24652688.5584579,12974200
1894,"minke whales",2104.2720135462,26804.9664773697,198851438.656403,7393.38562378985,20091217.906918,20640.77
1894,"orca",4705.53959677487,8958.63633101469,312189.038742629,6964.4250679562,18733.28299882,8846.046
1894,"other krill",209265.827946087,11204002.3738183,120415188.429984,1582406.15129303,73084137.0651591,2801248
1894,"other macrozooplankton",1646610.0831419,18909252.0907331,38371054.6832853,8239646.58828746,28278044.465719,14743410
1894,"salps",112823.754374912,1087285.12401733,2899030.74202499,437130.404178638,2086772.42480302,961270.3
1894,"shelf and coastal fishes",1303024.83505941,4910410.69821373,7571898.70294727,2660553.0967423,6284897.75026859,4027900
1894,"small divers",11210.3385205981,37920.5742959829,48102.5519186778,22396.0062436385,42716.424254198,23589.46
1894,"sperm whales",10985.6564519438,24392.8005468203,13405501.5520704,14663.1437926931,2684638.06204101,16217.75
1894,"squids",40962.989425383,141672.156957295,430863.15877914,92379.8874752714,299343.477428349,221151.2
1894,"toothfishes",2303.89418603771,1034207.2976962,2772260.85999655,159318.335357734,1829897.76043305,1105756
1895,"antarctic krill",154021.649844145,13351365.3070482,57246325.7118595,1788538.77971981,36010254.5438185,5897364
1895,"baleen whales",109032.399584263,861743.547882375,109206690.544172,177666.32253868,18641707.2272908,187241.3
1895,"bathypelagic fishes",348462.126375492,2453060.75472878,7698621.0304837,1048298.4503699,4562543.00980246,1769209
1895,"flying birds",3957.1723459556,6023.74202326896,6606.49202741853,5448.36670729354,6292.18466619978,4423.023
1895,"large divers",2358.77301686259,18549.5182311388,3348827.74317775,5825.02893067943,248480.835574832,16217.75
1895,"leopard seals",594.537224484469,3317.7403271175,31020.8902764223,1941.46896350633,4649.52940621426,2948.682
1895,"medium divers",66973.7385260794,415671.368397539,1577106.93849199,158352.84114384,842043.019348265,390700.4
1895,"mesopelagic fishes",22026.8679285101,1833166.66687912,4694844.07955052,544244.520650462,3633991.74129991,1769209
1895,"mesozooplankton",5051769.10084731,17479140.6446522,29205484.1291266,9117015.31203203,25055184.7950502,12974200
1895,"minke whales",2114.04268834617,26813.094903499,198192375.097315,7396.20555907434,20021397.790995,20640.77
1895,"orca",4714.80903323987,8958.90133663656,311363.298011461,6969.48294905197,18706.0588786987,8846.046
1895,"other krill",203804.10616548,11251206.0855274,122284916.636964,1545308.01692074,74951807.3975683,2801248
1895,"other macrozooplankton",1632736.79300191,18878661.4635729,38813246.382208,8029675.06481552,28570029.7626982,14743410
1895,"salps",112481.201739376,1076072.8719739,2902245.07447447,432401.158350379,2080438.43475995,961270.3
1895,"shelf and coastal fishes",1318383.19055875,4920562.85217865,7575527.17112613,2673736.08008958,6289667.19364653,4027900
1895,"small divers",11206.3803040724,37869.2971399964,48094.9515620368,22370.5424408885,42708.2119273124,23589.46
1895,"sperm whales",10993.6792811455,24380.6486733091,13381309.3129514,14665.5382919875,2679817.2766682,16217.75
1895,"squids",41927.4661614952,142187.603615351,431075.280296364,93044.1179459447,299786.180148534,221151.2
1895,"toothfishes",2289.94307259495,1035780.83719499,2772603.76818327,160468.164484318,1830223.00540224,1105756
1896,"antarctic krill",151201.146750327,13325507.557594,57284319.3450439,1780438.80732115,36002718.5878294,5897364
1896,"baleen whales",109115.391378005,860909.317129066,109067268.467842,177699.236534151,18618115.0211072,187241.3
1896,"bathypelagic fishes",349759.659114674,2451645.08020073,7693582.00763414,1054315.86604843,4564243.93336344,1769209
1896,"flying birds",3958.43038435103,6024.7319066152,6606.04545533722,5453.01352181831,6291.65807681814,4423.023
1896,"large divers",2370.35917588554,18544.2721380548,3330435.9467013,5823.84148808436,244677.073020955,16217.75
1896,"leopard seals",601.16341563174,3317.9461409343,30763.2849164717,1940.89738313378,4650.29331085005,2948.682
1896,"medium divers",67263.5823182879,415547.905025431,1571379.69918821,158418.247251318,841232.259480753,390700.4
1896,"mesopelagic fishes",21878.0598884894,1834027.42253489,4685864.54525483,548464.913080477,3630798.52998168,1769209
1896,"mesozooplankton",4967503.70849145,17043847.3161995,28480515.2778857,8433656.29543778,24398500.9120775,12974200
1896,"minke whales",2117.69195537334,26782.6104379902,197535500.003689,7407.35600631113,19951810.283623,20640.77
1896,"orca",4724.52470240704,8959.48152790623,310539.852420708,6974.95325252571,18679.9443336078,8846.046
1896,"other krill",196846.903569813,11191502.1210613,123082038.935299,1499871.0552306,75543294.3182552,2801248
1896,"other macrozooplankton",1617569.29348369,18789212.8980068,38127110.7137202,7954085.72379007,28133862.7811628,14743410
1896,"salps",111927.685382602,1072542.12117928,2900586.22468476,430466.630063706,2079811.43222363,961270.3
1896,"shelf and coastal fishes",1329351.63090907,4931525.89879721,7575534.20598066,2686602.14765521,6292743.76004424,4027900
1896,"small divers",11234.478601971,37863.5741939658,48087.2688473813,22393.2640376924,42709.4744327697,23589.46
1896,"sperm whales",11001.737814167,24369.2941242561,13357161.5529984,14668.977963185,2675006.63583995,16217.75
1896,"squids",42432.2271836466,142556.057033267,431358.506713517,93613.8369049196,300089.187647945,221151.2
1896,"toothfishes",2289.41922743073,1036986.2613213,2772871.90032119,161816.312645122,1830824.22746386,1105756
1897,"antarctic krill",145953.516012903,13210508.2621976,57404085.3676826,1729277.71273536,35927594.9970119,5897364
1897,"baleen whales",109183.416448857,860076.354530611,108928006.417133,177717.170979241,18594550.7956871,187241.3
1897,"bathypelagic fishes",346678.276091527,2440419.43824825,7695969.61401859,1036595.70391099,4561060.99822139,1769209
1897,"flying birds",3955.89046266428,6022.54238789269,6605.12770203247,5440.31211597312,6289.30142037219,4423.023
1897,"large divers",2383.93782652518,18540.7460503364,3312130.80759901,5831.8339738045,240996.962589035,16217.75
1897,"leopard seals",608.344908612051,3319.61700844344,30508.1094703435,1939.54967900864,4650.76567125631,2948.682
1897,"medium divers",67594.8172292794,415473.220507742,1565689.37747474,158585.527840934,840875.932245526,390700.4
1897,"mesopelagic fishes",21079.3592064239,1810372.85361734,4676822.91662278,536695.114838549,3627582.83480726,1769209
1897,"mesozooplankton",4615047.63527607,17028239.6967294,28700262.3005325,8313599.6174078,24585946.9259447,12974200
1897,"minke whales",2129.26724619948,26790.7006236116,196880762.136486,7435.64057051455,19882447.7107466,20640.77
1897,"orca",4733.48867528995,8959.51318063996,309718.553532543,6979.80570313076,18652.5457461594,8846.046
1897,"other krill",183839.289636696,11008666.2934665,125030750.72388,1420463.19050479,76487324.2490433,2801248
1897,"other macrozooplankton",1540603.34853035,18280003.4710842,37936592.5008136,7688272.81187516,27604103.9631874,14743410
1897,"salps",109264.095497648,1063105.83561152,2896981.39877298,420225.426865337,2072100.02061993,961270.3
1897,"shelf and coastal fishes",1335382.74941585,4942176.87647648,7577963.99613779,2692885.92563338,6294520.99056853,4027900
1897,"small divers",11203.2614071098,37788.1761478,48077.299046079,22331.8883220559,42694.9080943097,23589.46
1897,"sperm whales",11009.7457246569,24356.874440999,13333056.4152708,14670.9601747585,2670202.79355145,16217.75
1897,"squids",43309.5924399792,142971.04110473,431661.151420188,94033.9427761551,300523.460388092,221151.2
1897,"toothfishes",2259.42334023773,1038568.83519925,2773230.67383323,162787.087911881,1831243.70334727,1105756
1898,"antarctic krill",141021.447009826,13014416.2376944,57436648.8798031,1677483.58573378,35935442.0553167,5897364
1898,"baleen whales",109253.06057693,859244.276739236,108788924.394554,177736.673043223,18571016.9600925,187241.3
1898,"bathypelagic fishes",336321.220077488,2397990.92229396,7674662.00662996,1007148.22894783,4520781.97077474,1769209
1898,"flying birds",3954.59842035132,6020.06358927881,6604.29045121746,5430.56406466071,6287.39481924994,4423.023
1898,"large divers",2396.25896562701,18534.7894512058,3293911.6702897,5836.3981119389,237313.041026948,16217.75
1898,"leopard seals",615.375606814312,3320.57229126187,30254.7387000022,1938.84856952624,4650.94807821826,2948.682
1898,"medium divers",67898.3797169888,415237.095506098,1560011.88984293,158684.574957291,839911.121534135,390700.4
1898,"mesopelagic fishes",19810.76304575,1772343.07744199,4652753.60234978,518319.024137784,3588978.23862428,1769209
1898,"mesozooplankton",4642575.11658582,16861984.5284089,28104117.5365306,8154620.50443613,24124407.1215491,12974200
1898,"minke whales",2134.96095090302,26789.2090779667,196228185.265603,7456.5120164266,19813313.9077001,20640.77
1898,"orca",4742.73489946475,8959.81122887931,308899.539175958,6984.55294869842,18626.042628792,8846.046
1898,"other krill",176762.663123106,11180844.1991259,126617533.286187,1380102.4780149,77915507.1097706,2801248
1898,"other macrozooplankton",1442404.77574876,17893819.140409,36979908.2549561,7506264.5052588,27072821.3959909,14743410
1898,"salps",106880.95206141,1050543.08130782,2883025.65286128,412504.521614758,2061468.12774125,961270.3
1898,"shelf and coastal fishes",1317534.93198606,4934989.38296674,7572249.75261056,2683122.71834882,6288552.49193875,4027900
1898,"small divers",11159.1648481401,37712.6834526103,48062.9729982706,22278.6785372701,42685.9430359719,23589.46
